rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
3212,001010101101,8.77188714780364866e-07,2.29949758447383967e-01,5.58639835500299644e-05,2.28818876620922734e-01
3213,111011101011,8.75872961159360899e-07,2.29604841530159504e-01,5.57801894503098553e-05,2.28475655988469167e-01
3214,100000000011,8.74919532643578914e-07,2.29354905965318351e-01,5.57194701158903418e-05,2.28226949594686840e-01
3215,010001111010,8.73789654747452637e-07,2.29058715254116224e-01,5.56475135583797459e-05,2.27932215535123439e-01
3216,000100011000,8.72915617322728493e-07,2.28829591587449338e-01,5.55918502655281885e-05,2.27704218687603460e-01
3217,011110001100,8.70252106836830505e-07,2.28131368294634096e-01,5.54222239314652886e-05,2.27009429223281822e-01
3218,000011111100,8.68408814916298237e-07,2.27648160377418085e-01,5.53048334226825830e-05,2.26528597699307860e-01
3219,011110010000,8.67404889918273181e-07,2.27384987462735805e-01,5.52408982071124876e-05,2.26266719056332749e-01
3220,100011000101,8.64482465723298445e-07,2.26618891494568347e-01,5.50547828884775960e-05,2.25504390711204233e-01
3221,101001011001,8.64252045291491175e-07,2.26558488160892663e-01,5.50401085054227541e-05,2.25444284438211601e-01
3222,001001000001,8.64080194725684527e-07,2.26513438566169845e-01,5.50291641589901982e-05,2.25399456395223852e-01
3223,010111100101,8.60654368608556257e-07,2.25615378804521372e-01,5.48109895625461076e-05,2.24505813248188857e-01
3224,101001011010,8.60103831940337920e-07,2.25471058920167944e-01,5.47759284965989253e-05,2.24362203122069198e-01
3225,101011110000,8.60030363729944035e-07,2.25451799669622449e-01,5.47712496551731973e-05,2.24343038587589416e-01
3226,000011000110,8.58544599705948192e-07,2.25062315545316083e-01,5.46766284002514339e-05,2.23955469927429873e-01
3227,111000010000,8.53631159898155115e-07,2.23774286780341974e-01,5.43637147523993373e-05,2.22673775625827686e-01
3228,000111110111,8.51330274015568176e-07,2.23171123351537104e-01,5.42171822572480301e-05,2.22073578525687931e-01
3229,001111011001,8.49537809821693443e-07,2.22701239617898006e-01,5.41030287249996063e-05,2.21606005657598387e-01
3230,110011110000,8.48554288321229412e-07,2.22443415357680363e-01,5.40403929112947043e-05,2.21349449364663109e-01
3231,100100011100,8.48117948238242278e-07,2.22329031422965784e-01,5.40126044835510615e-05,2.21235627964625148e-01
3232,000111010100,8.47783067578593536e-07,2.22241244467322824e-01,5.39912775246577061e-05,2.21148272740997964e-01
3233,101010010000,8.47061510303502322e-07,2.22052092557001313e-01,5.39453249684210549e-05,2.20960051070652641e-01
3234,000101000101,8.46434548223578605e-07,2.21887738209521790e-01,5.39053967309401121e-05,2.20796505009930699e-01
3235,000001001011,8.46184884269802817e-07,2.21822290302023190e-01,5.38894968193569406e-05,2.20731378972086029e-01
3236,110000011000,8.45713704854197744e-07,2.21698773445298813e-01,5.38594896399678810e-05,2.20608469565308440e-01
3237,100111111100,8.45074568448362951e-07,2.21531227671327657e-01,5.38187860774844959e-05,2.20441747773376495e-01
3238,000111001001,8.43901533292546368e-07,2.21223723543441275e-01,5.37440810390543656e-05,2.20135755935966682e-01
3239,100111000110,8.43168406177555563e-07,2.21031538669009125e-01,5.36973916546586941e-05,2.19944516217482011e-01
3240,011011010001,8.42023260857268744e-07,2.20731345694167858e-01,5.36244627874070021e-05,2.19645799577219081e-01
3241,111100101101,8.40670505229537143e-07,2.20376728922891785e-01,5.35383122055977813e-05,2.19292926794128512e-01
3242,110111010100,8.39962881773676010e-07,2.20191229679678524e-01,5.34932470281373774e-05,2.19108339827250698e-01
3243,001110001001,8.39493050445212013e-07,2.20068066215909658e-01,5.34633257020163821e-05,2.18985782075459101e-01
3244,010110110011,8.39165883045651434e-07,2.19982301245119249e-01,5.34424899640284230e-05,2.18900438892660421e-01
3245,101011100000,8.38999739881125006e-07,2.19938747811397634e-01,5.34319090948794440e-05,2.18857099652626202e-01
3246,011101001011,8.38730159385981838e-07,2.19868078902078823e-01,5.34147407933585342e-05,2.18786778289596556e-01
3247,010010001100,8.38728562363790134e-07,2.19867660252293401e-01,5.34146390865992680e-05,2.18786361698710602e-01
3248,000100001110,8.38584824256531457e-07,2.19829980169904182e-01,5.34054850891479624e-05,2.18748866925150054e-01
3249,101111001001,8.37757016332847083e-07,2.19612975289557866e-01,5.33527659336776748e-05,2.18532929264343756e-01
3250,100111110000,8.35359777027556916e-07,2.18984553389111880e-01,5.32000971466085800e-05,2.17907597912508744e-01
3251,000010111000,8.33801253620552809e-07,2.18575995829106196e-01,5.31008421921111176e-05,2.17501049618887138e-01
3252,101011111111,8.33587344003153281e-07,2.18519920706362614e-01,5.30872193044174554e-05,2.17445250270893897e-01
3253,100000010000,8.31810518678280117e-07,2.18054136608399063e-01,5.29740617374680885e-05,2.16981756876669291e-01
3254,111100001110,8.31808430183823412e-07,2.18053589122108205e-01,5.29739287311742233e-05,2.16981212082889618e-01
3255,011000000110,8.30631754078949748e-07,2.17745130541272203e-01,5.28989918179892022e-05,2.16674270486483772e-01
3256,000101010000,8.29966631547259273e-07,2.17570772660324735e-01,5.28566333225559621e-05,2.16500770089189221e-01
3257,001110010101,8.29848917978976830e-07,2.17539914754680902e-01,5.28491367044037395e-05,2.16470063941237717e-01
3258,000000001010,8.28455072340132074e-07,2.17174526483531583e-01,5.27603692949196867e-05,2.16106472631991037e-01
3259,100111100011,8.27088185777501399e-07,2.16816205372457327e-01,5.26733187809733477e-05,2.15749913726866832e-01
3260,100011000010,8.23378330420806268e-07,2.15843689049831838e-01,5.24370557110918605e-05,2.14782180192632260e-01
3261,100001111011,8.21568796136390930e-07,2.15369330494378064e-01,5.23218150658413063e-05,2.14310154509685991e-01
3262,011110011000,8.19969323361505068e-07,2.14950038303278385e-01,5.22199522405685041e-05,2.13892924377368593e-01
3263,111100110101,8.19769809641553273e-07,2.14897736978675341e-01,5.22072461592183989e-05,2.13840880268158562e-01
3264,110100011110,8.18617273137870350e-07,2.14595606449453885e-01,5.21338465825963132e-05,2.13540235602314499e-01
3265,010110101111,8.17020051047102092e-07,2.14176904261691531e-01,5.20321270927066515e-05,2.13123592571726445e-01
3266,100101100101,8.16217835648568913e-07,2.13966608308258449e-01,5.19810378036265308e-05,2.12914330843654270e-01
3267,110111011100,8.15001604542396834e-07,2.13647780621162076e-01,5.19035818202521340e-05,2.12597071135752741e-01
3268,000010011101,8.14204482259286133e-07,2.13438819797378304e-01,5.18528168875064953e-05,2.12389137971226605e-01
3269,101100011101,8.13057126170857775e-07,2.13138047282933341e-01,5.17797472269306266e-05,2.12089844641507846e-01
3270,011100000001,8.11856306230902888e-07,2.12823259540593807e-01,5.17032727075462925e-05,2.11776605010109614e-01
3271,001000001111,8.10685200564595019e-07,2.12516261216805197e-01,5.16286905491399929e-05,2.11471116489277411e-01
3272,000001111100,8.10151404139505687e-07,2.12376329686746579e-01,5.15946955897797125e-05,2.11331873135737702e-01
3273,000001100000,8.09987758857291187e-07,2.12333431057885741e-01,5.15842737988929473e-05,2.11289185480265512e-01
3274,101010111111,8.07064928575368952e-07,2.11567228636461518e-01,5.13981326185088377e-05,2.10526751205412199e-01
3275,001100010000,8.06592867580569189e-07,2.11443480679040730e-01,5.13680692955274123e-05,2.10403611834480281e-01
3276,111001011111,8.03810005157369207e-07,2.10713969991973393e-01,5.11908420033699166e-05,2.09677688845803178e-01
3277,110111101000,8.00238133998767069e-07,2.09777625398972795e-01,5.09633664917897900e-05,2.08745949150370980e-01
3278,010001010001,7.99724072423606277e-07,2.09642867241413844e-01,5.09306283513023407e-05,2.08611853726934388e-01
3279,100101111011,7.98238555521980062e-07,2.09253447898753941e-01,5.08360228344307294e-05,2.08224349529828268e-01
3280,111100000100,7.97326886294133872e-07,2.09014459280689430e-01,5.07779629507485505e-05,2.07986536246266063e-01
3281,011001100011,7.95918672232662636e-07,2.08645304413759114e-01,5.06882804846618229e-05,2.07619196865174827e-01
3282,011101000111,7.95641619832822639e-07,2.08572676789455458e-01,5.06706363330142160e-05,2.07546926420026229e-01
3283,000100001010,7.95190087185403932e-07,2.08454310215130528e-01,5.06418803629901139e-05,2.07429141966807506e-01
3284,111100001100,7.93884594129266493e-07,2.08112083043422436e-01,5.05587397099198152e-05,2.07088597851831563e-01
3285,100101001110,7.93843043287587797e-07,2.08101190739581415e-01,5.05560935341346968e-05,2.07077759115815718e-01
3286,010000100000,7.91983024774200859e-07,2.07613598046408110e-01,5.04376377880862381e-05,2.06592564380001231e-01
3287,010000101110,7.91574221324832211e-07,2.07506432674976815e-01,5.04116030377686352e-05,2.06485926042700330e-01
3288,111011000010,7.90637676161566537e-07,2.07260922979697698e-01,5.03519589238932795e-05,2.06241623752266873e-01
3289,010111010001,7.89830905014171523e-07,2.07049432764034980e-01,5.03005795008030056e-05,2.06031173635289111e-01
3290,110100001111,7.86895369384602690e-07,2.06279899711957287e-01,5.01136291771639002e-05,2.05265425109663335e-01
3291,011001101001,7.85628415304230831e-07,2.05947775301512287e-01,5.00329428884418011e-05,2.04934934071057617e-01
3292,011111011111,7.84656224557938803e-07,2.05692921330516310e-01,4.99710286766613329e-05,2.04681333459604820e-01
3293,101111001110,7.84217778828532004e-07,2.05577985413226694e-01,4.99431061502967564e-05,2.04566962791615514e-01
3294,100111110100,7.81853709683191243e-07,2.04958258871190485e-01,4.97925498131925805e-05,2.03950284034836810e-01
3295,011100110000,7.80846365887584282e-07,2.04694189739234894e-01,4.97283968706400796e-05,2.03687513582141766e-01
3296,011110111110,7.80091159372584980e-07,2.04496216882566917e-01,4.96803013541110501e-05,2.03490514346438861e-01
3297,010010011000,7.79756677390396432e-07,2.04408534437828082e-01,4.96589997850918442e-05,2.03403263119736194e-01
3298,010101111111,7.79051950482207980e-07,2.04223794507207929e-01,4.96141190749972545e-05,2.03219431731188754e-01
3299,001101101011,7.77387350994742917e-07,2.03787429739165887e-01,4.95081086386814801e-05,2.02785212984039342e-01
3300,010000111101,7.75842605085527475e-07,2.03382483867540514e-01,4.94097311075900169e-05,2.02382258616688709e-01
3301,101000110011,7.75082903353380582e-07,2.03183332616668599e-01,4.93613493120282609e-05,2.02184086782067757e-01
3302,011100100000,7.73438493419729663e-07,2.02752260419021613e-01,4.92566246525164432e-05,2.01755134576707351e-01
3303,001010111110,7.72360019428025367e-07,2.02469544932940282e-01,4.91879417655657276e-05,2.01473809471757220e-01
3304,000110010110,7.71216480821400019e-07,2.02169773148445087e-01,4.91151152222769912e-05,2.01175511950446556e-01
3305,110100100111,7.70886141765555280e-07,2.02083176746989723e-01,4.90940774965622218e-05,2.01089341425918861e-01
3306,101100110011,7.70802936721032511e-07,2.02061365043798347e-01,4.90887785624102222e-05,2.01067636991632270e-01
3307,110111001000,7.70328488968403621e-07,2.01936991412133199e-01,4.90585632381571675e-05,2.00943875023491758e-01
3308,000011011000,7.70010122655865569e-07,2.01853533593499224e-01,4.90382879996060567e-05,2.00860827646386408e-01
3309,110000100110,7.69792006159707570e-07,2.01796355662730381e-01,4.90243971957823784e-05,2.00803930913924622e-01
3310,011101011001,7.68504038444201934e-07,2.01458722653916872e-01,4.89423726484305662e-05,2.00467958367971599e-01
3311,001011010010,7.66277915636744005e-07,2.00875157916678621e-01,4.88006014584907666e-05,1.99887263573978180e-01
3312,010010011001,7.65420626631877237e-07,2.00650424747786826e-01,4.87460047929631088e-05,1.99663635631976893e-01
3313,000111000101,7.63248563804562646e-07,2.00081031509983270e-01,4.86076764264324081e-05,1.99097042642667144e-01
3314,101010111000,7.63016259589817994e-07,2.00020134353913248e-01,4.85928820741882118e-05,1.99036444975874915e-01
3315,100001100101,7.62027158728178041e-07,1.99760847497639504e-01,4.85298909374659221e-05,1.98778433279860417e-01
3316,001011001110,7.61444964126736645e-07,1.99608228676039251e-01,4.84928137280925874e-05,1.98626565030267238e-01
3317,000011010110,7.58921302608559431e-07,1.98946665951018203e-01,4.83320937106530179e-05,1.97968255838834761e-01
3318,111101011000,7.56870997580334715e-07,1.98409190789699263e-01,4.82015195201289579e-05,1.97433423954448212e-01
3319,001001000011,7.56134857000285528e-07,1.98216215953482849e-01,4.81546382224543981e-05,1.97241398159173215e-01
3320,111001011000,7.53624558721417973e-07,1.97558156321467393e-01,4.79947692462655783e-05,1.96586574832703809e-01
3321,010100010110,7.51704644442568308e-07,1.97054862312752627e-01,4.78724990233546737e-05,1.96085755999660744e-01
3322,100000011001,7.51513574298292213e-07,1.97004774420851514e-01,4.78603306732415344e-05,1.96035914437597325e-01
3323,101011110101,7.49797463874443052e-07,1.96554906369901999e-01,4.77510397500085053e-05,1.95588258816034838e-01
3324,010011011110,7.48992128120930975e-07,1.96343792434133330e-01,4.76997517403380679e-05,1.95378183128424726e-01
3325,110101101111,7.48883168042674443e-07,1.96315229203378849e-01,4.76928125903960229e-05,1.95349760370262110e-01
3326,011001011110,7.47803043458081863e-07,1.96032081024275412e-01,4.76240245850227757e-05,1.95068004700253289e-01
3327,001111110110,7.47755395886202866e-07,1.96019590499192764e-01,4.76209901374440549e-05,1.95055575602970849e-01
3328,000111000001,7.46272168680180481e-07,1.95630771386497232e-01,4.75265304404118825e-05,1.94668668683927071e-01
3329,100011111111,7.45489928702377075e-07,1.95425711869755936e-01,4.74767132910164729e-05,1.94464617640003473e-01
3330,011010110010,7.45051390240644950e-07,1.95310751643243630e-01,4.74487848589704757e-05,1.94350222782343068e-01
3331,011010101110,7.44290797281945699e-07,1.95111366762678373e-01,4.74003463054219543e-05,1.94151818467008325e-01
3332,000100010001,7.44040541600140407e-07,1.95045763737227207e-01,4.73844087094906481e-05,1.94086538074073695e-01
3333,010111000000,7.43969511909070312e-07,1.95027143729891328e-01,4.73798851657803355e-05,1.94068009639036254e-01
3334,101101100010,7.43141392258468547e-07,1.94810057132203979e-01,4.73271461579030439e-05,1.93851990662770868e-01
3335,101111010011,7.41172031971878478e-07,1.94293801149236112e-01,4.72017269535740221e-05,1.93338273601839195e-01
3336,000110010001,7.40454955721722699e-07,1.94105823912715275e-01,4.71560597725355002e-05,1.93151220828305409e-01
3337,111000111010,7.38032819413917480e-07,1.93470875412441984e-01,4.70018054136099641e-05,1.92519394974146413e-01
3338,110100001011,7.37026063711538899e-07,1.93206960445597653e-01,4.69376899239223693e-05,1.92256777928386025e-01
3339,101001000001,7.35342836650359450e-07,1.92765712570871828e-01,4.68304931858974866e-05,1.91817700089436105e-01
3340,000010100111,7.35284025028664594e-07,1.92750295457114251e-01,4.68267477530031137e-05,1.91802358796300754e-01
3341,010000010001,7.33021793150386333e-07,1.92157264943614875e-01,4.66826769478216624e-05,1.91212244778277529e-01
3342,110010101111,7.32542004716680066e-07,1.92031491284449379e-01,4.66521215009532261e-05,1.91087089667904414e-01
3343,011111110000,7.31722272114315911e-07,1.91816603301135230e-01,4.65999166243488100e-05,1.90873258493332726e-01
3344,101010101011,7.30973118570930033e-07,1.91620217194657882e-01,4.65522065928367955e-05,1.90677838204259514e-01
3345,001000111110,7.30884998005593980e-07,1.91597116917178428e-01,4.65465946125075857e-05,1.90654851532831071e-01
3346,000101110110,7.30830947697039699e-07,1.91582947953092775e-01,4.65431524050360652e-05,1.90640752251027723e-01
3347,111111010111,7.30785144678101922e-07,1.91570940966496350e-01,4.65402354282745434e-05,1.90628804314212530e-01
3348,100111100001,7.27653006420267288e-07,1.90749869715034548e-01,4.63407644168902942e-05,1.89811771051582645e-01
3349,001100110011,7.26954371731229734e-07,1.90566726823111487e-01,4.62962716913019960e-05,1.89629528847572976e-01
3350,101001100111,7.24046155598998410e-07,1.89804355413343839e-01,4.61110612167103570e-05,1.88870906743645622e-01
3351,010110001110,7.23991497008309225e-07,1.89790026991746213e-01,4.61075802706383404e-05,1.88856648788534642e-01
3352,001100001001,7.20721002571660411e-07,1.88932686498145347e-01,4.58992980112670940e-05,1.88003524654150017e-01
3353,111011000110,7.19344117713144448e-07,1.88571744393794538e-01,4.58116107533368809e-05,1.87644357645667864e-01
3354,111111011110,7.18232420135349973e-07,1.88280319543961183e-01,4.57408120139640568e-05,1.87354366009196777e-01
3355,011111011011,7.18191162518268525e-07,1.88269504107188984e-01,4.57381845122610352e-05,1.87343603762221200e-01
3356,101110000100,7.18023041819409284e-07,1.88225432274707227e-01,4.57274777033415421e-05,1.87299748672886957e-01
3357,000011101110,7.15019013357535121e-07,1.87437944237597687e-01,4.55361653964795246e-05,1.86516133463980133e-01
