series,alpha,tau_gamma_f_t,d_cold,d_hot,d_cold_minus_hot,provenance
alpha_1_over_3,0.3333333333333333,6.8100000000000005,0.010122493977992426,0.007771041729353156,0.00235145224863927,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.82,0.01005415517649618,0.0077189270142184055,0.0023352281622777736,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.83,0.009986276826548242,0.007667160304418313,0.002319116522129929,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.84,0.009918855834386018,0.007615739288609009,0.0023031165457770087,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.8500000000000005,0.009851889126953525,0.007564661670702602,0.0022872274562509226,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.86,0.009785373651763015,0.007513925169767489,0.0022714484819955257,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.87,0.009719306376758245,0.007463527519929001,0.002255778856829244,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.88,0.009653684290178505,0.007413466470270058,0.0022402178199084476,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.890000000000001,0.009588504400423194,0.007363739784733382,0.0022247646156898122,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.9,0.009523763735918048,0.0073143452420239155,0.0022094184938941325,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.91,0.009459459344981469,0.007265280635511607,0.002194178709469862,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.92,0.009395588295691844,0.007216543773135604,0.0021790445225562402,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.93,0.009332147675756608,0.007168132477308254,0.0021640151984483533,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.94,0.009269134592380872,0.0071200445848202,0.002149090007560672,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.95,0.00920654617213782,0.007072277946746033,0.0021342682253917876,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.96,0.009144379560839851,0.007024830428350624,0.002119549132489227,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.97,0.009082631923410167,0.006977699908995441,0.002104932014414726,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.98,0.009021300443755669,0.006930884282046863,0.0020904161617088055,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.99,0.0089603823246402,0.0068843814547835105,0.002076000869856689,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.0,0.008899874787559416,0.006838189348305232,0.002061685439254184,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.01,0.008839775072615656,0.006792305897442407,0.002047469175173249,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.0200000000000005,0.008780080438393916,0.006746729050665393,0.002033351387728523,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.03,0.008720788161838916,0.006701456769995714,0.002019331391843202,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.04,0.008661895538132711,0.006656487030916379,0.0020054085072163325,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.05,0.008603399880573076,0.006611817822283867,0.001991582058289209,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.0600000000000005,0.008545298520452983,0.006567447146240197,0.001977851374212786,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.07,0.008487588806940293,0.0065233730181258045,0.0019642157888144886,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.08,0.0084302681069591,0.006479593466392839,0.0019506746405662618,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.09,0.008373333805071189,0.0064361065325190215,0.0019372272725521672,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.1000000000000005,0.008316783303358567,0.006392910270922165,0.001923873032436402,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.11,0.008260614021306241,0.006350002748875142,0.001910611272431099,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.12,0.008204823395686959,0.006307382046421612,0.0018974413492653473,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.13,0.008149408880445604,0.006265046256291988,0.0018843626241536156,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.140000000000001,0.00809436794658429,0.006222993483820268,0.0018713744627640218,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.15,0.008039698082049712,0.006181221846861329,0.001858476235188383,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.16,0.00798539679161899,0.006139729475708529,0.0018456673159104606,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.17,0.007931461596788352,0.006098514513011986,0.0018329470837763658,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.18,0.007877890035661287,0.006057575113697854,0.0018203149219634326,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.19,0.007824679662837876,0.006016909444886919,0.001807770217950957,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.2,0.0077718280493045905,0.005976515685815418,0.0017953123634891722,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.21,0.007719332782325489,0.005936392027754751,0.0017829407545707377,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.22,0.007667191465333221,0.005896536673933055,0.0017706547914001659,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.23,0.007615401717821559,0.005856947839456024,0.001758453878365535,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.24,0.007563961175238015,0.005817623751229482,0.0017463374240085329,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.25,0.007512867488877494,0.005778562647881294,0.0017343048409962005,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.26,0.007462118325776773,0.005739762779685048,0.0017223555460917249,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.2700000000000005,0.007411711368609134,0.005701222408482956,0.0017104889601261778,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.28,0.007361644315580609,0.005662939807610184,0.001698704507970425,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.29,0.00731191488032592,0.00562491326181953,0.0016870016185063898,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.3,0.007262520791805727,0.005587141067205751,0.0016753797245999758,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.3100000000000005,0.007213459794204412,0.00554962153113188,0.0016638382630725316,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.32,0.007164729646828223,0.005512352972154556,0.0016523766746736664,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.33,0.00711632812400504,0.005475333719950882,0.001640994404054158,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.34,0.007068253014983587,0.005438562115245077,0.0016296908997385107,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.3500000000000005,0.007020502123833783,0.005402036509736212,0.001618465614097571,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.36,0.006973073269348352,0.005365755266025859,0.0016073180033224933,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.37,0.006925964284944481,0.005329716757546474,0.0015962475273980066,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.38,0.006879173018565669,0.005293919368490471,0.0015852536500751977,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.390000000000001,0.006832697332585583,0.0052583614937391785,0.0015743358388464043,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.4,0.006786535103710994,0.005223041538792875,0.0015634935649181184,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.41,0.006740684222886941,0.005187957919700849,0.0015527263031860916,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.42,0.006695142595200905,0.00515310906299211,0.0015420335322087952,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.43,0.006649908139788944,0.005118493405606523,0.0015314147341824206,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.44,0.006604978789741623,0.005084109394826626,0.0015208693949149968,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.45,0.006560352492011034,0.005049955488209321,0.0015103970038017125,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.46,0.006516027207318259,0.005016030153518337,0.0014999970537999214,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.47,0.00647200091006128,0.004982331868657457,0.001489669041403823,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.48,0.00642827158822419,0.004948859121603539,0.0014794124666206512,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.49,0.006384837243285545,0.004915610410340721,0.001469226832944824,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.5,0.006341695890129231,0.004882584242794211,0.0014591116473350206,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.51,0.006298845556954558,0.004849779136765152,0.0014490664201894056,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.5200000000000005,0.00625628428518693,0.0048171936198655,0.0014390906653214295,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.53,0.006214010129390559,0.004784826229454106,0.0014291838999364532,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.54,0.006172021157179579,0.0047526755125718,0.0014193456446077793,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.55,0.006130315449131872,0.00472074002587847,0.0014095754232534025,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.5600000000000005,0.0060888910987018105,0.004689018335589339,0.0013998727631124716,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.57,0.006047746212134541,0.004657509017412491,0.00139023719472205,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.58,0.006006878908380591,0.004626210656486025,0.0013806682518945658,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.59,0.005966287319011028,0.004595121847316658,0.00137116547169437,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.6000000000000005,0.005925969588132841,0.004564241193717449,0.0013617283944153914,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.61,0.0058859238723057445,0.004533567308747157,0.0013523565635585877,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.62,0.005846148340458449,0.00450309881464905,0.0013430495258093993,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.63,0.005806641173806562,0.004472834342790939,0.0013338068310156234,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.640000000000001,0.005767400565770055,0.004442772533604629,0.0013246280321654261,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.65,0.005728424721891957,0.004412912036526606,0.0013155126853653509,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.66,0.005689711859757241,0.004383251509938927,0.0013064603498183138,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.67,0.005651260208912616,0.004353789621110107,0.0012974705878025091,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.68,0.005613068010786406,0.004324525046136997,0.0012885429646494091,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.69,0.005575133518608893,0.004295456469886225,0.0012796770487226682,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.7,0.005537454997334178,0.004266582585937166,0.001270872411397012,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.71,0.0055000307235611836,0.004237902096523804,0.0012621286270373799,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.72,0.005462858985456069,0.004209413712478702,0.001253445272977367,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.73,0.005425938082675089,0.004181116153175634,0.001244821929499455,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.74,0.005389266326287365,0.004153008146474078,0.0012362581798132872,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.75,0.005352842038699152,0.004125088428662625,0.0012277536100365272,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.76,0.00531666355357772,0.00409735574440446,0.0012193078091732599,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.7700000000000005,0.005280729215776073,0.004069808846681203,0.00121092036909487,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.78,0.0052450373812584555,0.004042446496739146,0.0012025908845193093,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.79,0.005209586417025754,0.004015267464034092,0.001194318952991662,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.8,0.00517437470104199,0.003988270526177909,0.001186104174864081,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.8100000000000005,0.005139400622160706,0.003961454468884349,0.001177946153276357,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.82,0.005104662580052687,0.003934818085916378,0.0011698444941363089,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.83,0.0050701589851329856,0.003908360179032304,0.0011617988061006813,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.84,0.005035888258489863,0.0038820795579341074,0.0011538087005557554,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.8500000000000005,0.005001848831812485,0.0038559750402143273,0.0011458737915981576,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.86,0.0049680391473209615,0.0038300454513048175,0.001137993696016144,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.87,0.004934457657695356,0.003804289624424624,0.001130168033270732,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.88,0.0049011028260059425,0.00377870640052885,0.0011223964254770927,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.890000000000001,0.0048679731256436685,0.00375329462825784,0.0011146784973858283,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,7.9,0.004835067040251276,0.003728053163886699,0.0011070138763645764,independent_matrix_exponential
