mean_phonon,low_l_n60_4K,circ60_300K,circ60_4K,circ60_anharmonic,circ80_300K,circ80_4K,circ80_anharmonic
1.3600892306167431,0.01339824050876905,0.000739034383100164,0.00034354924134385903,0.00032254127932934495,0.00030864174865981775,0.00014698291156492994,0.00014200285668476633
1.38855781960268,0.013421436148470585,0.0007461478257361369,0.000350662683979832,0.0003296547219653179,0.000311774595881083,0.00015011575878619518,0.00014513570390603157
1.4176222963734812,0.013445478481630054,0.0007535214091119976,0.0003580362673556927,0.0003370283053411786,0.0003150220649571669,0.00015336322786227904,0.00014838317298211543
1.447295133702291,0.01347040039967957,0.000761165273889254,0.0003656801321329491,0.00034467217011843504,0.00031838862782338005,0.0001567297907284922,0.00015174973584832857
1.4775890654350154,0.013496236115414511,0.0007690899707870335,0.0003736048290307286,0.0003525968670162145,0.0003218789375372124,0.00016022010044232455,0.00015524004556216093
1.508517091954944,0.013523021216711102,0.0007773064774647773,0.00038182133570847243,0.00036081337369395835,0.0003254978357584694,0.00016383899866358157,0.00015885894378341796
1.5400924857617557,0.013550792722412152,0.0007858262161038257,0.0003903410743475208,0.00036933311233300673,0.00032925036054094265,0.0001675915234460548,0.0001626114685658912
1.5723287971672948,0.013579589140465684,0.0007946610717166681,0.0003991759299603632,0.0003781679679458491,0.00033314175444859915,0.00017148291735371131,0.0001665028624735477
1.605239860110577,0.013609450528404175,0.000803823411213807,0.0004083382694575021,0.000387330307442988,0.0003371774730098142,0.00017551863591492632,0.0001705385810347627
1.638839798094505,0.01364041855625523,0.0008133261032593807,0.00041784096150307583,0.00039683299948856175,0.0003413631935237292,0.00017970435642884134,0.00017472430154867773
1.6731430302468484,0.013672536571977782,0.000823182538947946,0.00042769739719164117,0.0004066894351771271,0.0003457048242333995,0.00018404598713851167,0.00017906593225834805
1.7081642775080914,0.013705849669521104,0.0008334066533361293,0.0004379215115798244,0.00041691354956531034,0.00035020851388100423,0.0001885496767861164,0.00018356962190595278
1.7439185689487982,0.013740404759607387,0.0008440129478641912,0.00044852780610788633,0.00042751984409337225,0.0003548806616610175,0.00019322182456612966,0.00018824176968596605
1.7804212482192117,0.013776250643341974,0.0008550165137039684,0.0004595313719476635,0.0004385234099331494,0.0003597279275878993,0.00019806909049301148,0.00019308903561284787
1.8176879801338515,0.013813438088758975,0.0008664330560710942,0.0004709479143147893,0.0004499399523002752,0.0003647572432955449,0.00020309840620065704,0.00019811835132049342
1.8557347573939311,0.013852019910413526,0.0008782789195409175,0.0004827937777846126,0.00046178581577009854,0.00036997582328644003,0.00020831698619155217,0.00020333693131138856
1.894577907450497,0.013892051052135644,0.0008905711144091038,0.0004950859726527989,0.0004740780106382848,0.0003753911766492123,0.00021373233955432444,0.00020875228467416083
1.9342340995112095,0.013933588673064401,0.0009033273441395166,0.0005078422023832117,0.0004868342403686976,0.000381011119264028,0.0002193522821691402,0.0002143722272889766
1.9747203516937952,0.013976692237084967,0.0009165660339436692,0.0005210808921873644,0.0005000729301728503,0.0003868437865160929,0.0002251849494212051,0.0002202048945410415
