target_id,series_id,parameter_set,time,x,y,intensity,source
T004,fig2a_wavepacket,fig2a,0.0,17.0,10.0,3.834764767690496e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,10.0,2.986517803971992e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,10.0,2.1045635261919473e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,10.0,1.3419289511763737e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,10.0,7.742256539252938e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,10.0,4.041812328917361e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,10.0,1.909216956636826e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,10.0,8.16027835596283e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,10.0,3.1559144030586815e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,10.0,1.1043735825938296e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,10.0,3.4968528338008172e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,10.0,1.0018651107980834e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,10.0,2.5972377245531964e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,10.0,6.092348012965234e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,11.0,5.8102212592206186e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,11.0,2.241249582431597e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,11.0,7.822729695954418e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,11.0,2.47056894601828e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,11.0,7.060024110841273e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,11.0,1.8255172538405036e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,11.0,4.27106569608452e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,11.0,9.041846149564754e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,11.0,1.7320025469153352e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,11.0,3.001998641395021e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,11.0,4.708071050124741e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,11.0,6.681070843703406e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,11.0,8.578664774006588e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,11.0,9.96698649132773e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,11.0,1.0478004816303129e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,11.0,9.96698649132773e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,11.0,8.578664774006588e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,11.0,6.681070843703406e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,11.0,4.708071050124741e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,11.0,3.001998641395021e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,11.0,1.7320025469153352e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,11.0,9.041846149564754e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,11.0,4.27106569608452e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,11.0,1.8255172538405036e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,11.0,7.060024110841273e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,11.0,2.47056894601828e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,11.0,7.822729695954418e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,11.0,2.241249582431597e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,11.0,5.8102212592206186e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,11.0,1.3629052746640892e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,12.0,8.712761923661557e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,12.0,3.3608830287216615e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,12.0,1.1730634410151675e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,12.0,3.704760642030377e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,12.0,1.058691339085452e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,12.0,2.7374684217072793e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,12.0,6.404709375094257e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,12.0,1.3558769853473897e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,12.0,2.5972377245531964e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,12.0,4.5016701242008784e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,12.0,7.060024110841273e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,12.0,1.0018651107980834e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,12.0,1.286420266357419e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,12.0,1.494607115993686e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,12.0,1.571237261482091e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,12.0,1.494607115993686e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,12.0,1.286420266357419e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,12.0,1.0018651107980834e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,12.0,7.060024110841273e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,12.0,4.5016701242008784e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,12.0,2.5972377245531964e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,12.0,1.3558769853473897e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,12.0,6.404709375094257e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,12.0,2.7374684217072793e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,12.0,1.058691339085452e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,12.0,3.704760642030377e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,12.0,1.1730634410151675e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,12.0,3.3608830287216615e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,12.0,8.712761923661557e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,12.0,2.0437550745259558e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,13.0,8.757925173874357e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,13.0,3.378304416163672e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,13.0,1.1791441027119114e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,13.0,3.723964544687255e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,13.0,1.0641791444753161e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,13.0,2.7516582931122873e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,13.0,6.437908663056216e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,13.0,1.3629052746640892e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,13.0,2.6107006996974575e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,13.0,4.5250048664991425e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,13.0,7.0966202715329134e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,13.0,1.007058353202144e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,13.0,1.2930885215992538e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,13.0,1.502354523272902e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,13.0,1.5793818868265835e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,13.0,1.502354523272902e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,13.0,1.2930885215992538e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,13.0,1.007058353202144e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,13.0,7.0966202715329134e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,13.0,4.5250048664991425e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,13.0,2.6107006996974575e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,13.0,1.3629052746640892e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,13.0,6.437908663056216e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,13.0,2.7516582931122873e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,13.0,1.0641791444753161e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,13.0,3.723964544687255e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,13.0,1.1791441027119114e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,13.0,3.378304416163672e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,13.0,8.757925173874357e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,13.0,2.054349031139639e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,14.0,5.901043564352221e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,14.0,2.27628361028872e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,14.0,7.945010468357048e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,14.0,2.509187572857635e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,14.0,7.170382673006797e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,14.0,1.8540527738584702e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,14.0,4.337828735662596e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,14.0,9.183183505460656e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,14.0,1.7590762945036938e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,14.0,3.048924296107514e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,14.0,4.781665126222463e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,14.0,6.785505808862341e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,14.0,8.712761923661557e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,14.0,1.01227851516492e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,14.0,1.0641791444753161e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,14.0,1.01227851516492e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,14.0,8.712761923661557e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,14.0,6.785505808862341e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,14.0,4.781665126222463e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,14.0,3.048924296107514e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,14.0,1.7590762945036938e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,14.0,9.183183505460656e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,14.0,4.337828735662596e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,14.0,1.8540527738584702e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,14.0,7.170382673006797e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,14.0,2.509187572857635e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,14.0,7.945010468357048e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,14.0,2.27628361028872e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,14.0,5.901043564352221e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,14.0,1.3842094889441467e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,15.0,2.665254090428022e-23,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,15.0,1.0281019174211535e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,15.0,3.5884282870239386e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,15.0,1.1332948773009266e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,15.0,3.2385613732142402e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,15.0,8.373979425007275e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,15.0,1.9592154599811175e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,15.0,4.1476591613278356e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,15.0,7.945010468357048e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,15.0,1.377071337126786e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,15.0,2.1596777583051853e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,15.0,3.064728622229502e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,15.0,3.935189446193085e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,15.0,4.5720378502101e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,15.0,4.806451243463038e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,15.0,4.5720378502101e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,15.0,3.935189446193085e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,15.0,3.064728622229502e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,15.0,2.1596777583051853e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,15.0,1.377071337126786e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,15.0,7.945010468357048e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,15.0,4.1476591613278356e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,15.0,1.9592154599811175e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,15.0,8.373979425007275e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,15.0,3.2385613732142402e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,15.0,1.1332948773009266e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,15.0,3.5884282870239386e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,15.0,1.0281019174211535e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,15.0,2.665254090428022e-23,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,15.0,6.251894198348718e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,16.0,8.06920266910768e-26,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,16.0,3.1126348388183958e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,16.0,1.0864163088820163e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,16.0,3.431112283682532e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,16.0,9.804921853665617e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,16.0,2.5352681145860276e-23,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,16.0,5.931632063079508e-23,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,16.0,1.2557265176079594e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,16.0,2.405395414553497e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,16.0,4.1691588614392313e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,16.0,6.538542645639483e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,16.0,9.278633683520043e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,16.0,1.1914001481774734e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,16.0,1.3842094889441467e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,16.0,1.455179427056405e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,16.0,1.3842094889441467e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,16.0,1.1914001481774734e-21,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,16.0,9.278633683520043e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,16.0,6.538542645639483e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,16.0,4.1691588614392313e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,16.0,2.405395414553497e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,16.0,1.2557265176079594e-22,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,16.0,5.931632063079508e-23,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,16.0,2.5352681145860276e-23,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,16.0,9.804921853665617e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,16.0,3.431112283682532e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,16.0,1.0864163088820163e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,16.0,3.1126348388183958e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,16.0,8.06920266910768e-26,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,16.0,1.8927951947798236e-26,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,17.0,1.6375887107166394e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,17.0,6.316876501499471e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,17.0,2.204806541016487e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,17.0,6.96320438507593e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,17.0,1.9898408796314498e-26,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,17.0,5.145150782964596e-26,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,17.0,1.2037835832047594e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,17.0,2.548409865642541e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,17.0,4.881583146700131e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,17.0,8.461018720988597e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,17.0,1.3269518761786896e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,17.0,1.883034346030105e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,17.0,2.4178639607986348e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,17.0,2.809157143914505e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,17.0,2.9531857105755337e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,17.0,2.809157143914505e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,17.0,2.4178639607986348e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,17.0,1.883034346030105e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,17.0,1.3269518761786896e-24,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,17.0,8.461018720988597e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,17.0,4.881583146700131e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,17.0,2.548409865642541e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,17.0,1.2037835832047594e-25,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,24.0,17.0,5.145150782964596e-26,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,25.0,17.0,1.9898408796314498e-26,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,26.0,17.0,6.96320438507593e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,27.0,17.0,2.204806541016487e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,28.0,17.0,6.316876501499471e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,29.0,17.0,1.6375887107166394e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,30.0,17.0,3.8412965565195165e-29,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,1.0,18.0,2.227723340708192e-31,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,2.0,18.0,8.593276889777285e-31,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,3.0,18.0,2.9993483473753748e-30,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,4.0,18.0,9.472520684370683e-30,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,5.0,18.0,2.706915932456825e-29,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,6.0,18.0,6.999298673509593e-29,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,7.0,18.0,1.6375887107166394e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,8.0,18.0,3.4667753277918533e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,9.0,18.0,6.640749685403365e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,10.0,18.0,1.1510099433127305e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,11.0,18.0,1.8051429197177097e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,12.0,18.0,2.5616197379442703e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,13.0,18.0,3.289184851409434e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,14.0,18.0,3.8214875910306426e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,15.0,18.0,4.017419449610143e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,16.0,18.0,3.8214875910306426e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,17.0,18.0,3.289184851409434e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,18.0,18.0,2.5616197379442703e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,19.0,18.0,1.8051429197177097e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,20.0,18.0,1.1510099433127305e-27,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,21.0,18.0,6.640749685403365e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,22.0,18.0,3.4667753277918533e-28,independent_numerics
T004,fig2a_wavepacket,fig2a,0.0,23.0,18.0,1.6375887107166394e-28,independent_numerics
