y_m,y_mm,gt,gf,gt_finite_difference,gf_finite_difference
-0.0005790000000000001,-0.5790000000000001,-4.2628136277985354e-08,3.607795598781922e-08,-4.2628136261021905e-08,3.6077955987327156e-08
-0.0005780000000000001,-0.5780000000000001,-4.2023457255544674e-08,3.6150909342954976e-08,-4.202345726737362e-08,3.615090932041761e-08
-0.000577,-0.5770000000000001,-4.141180135565652e-08,3.6222364488195825e-08,-4.141180137583537e-08,3.622236448383495e-08
-0.0005760000000000001,-0.5760000000000001,-4.079332726297949e-08,3.629226959624003e-08,-4.079332726611841e-08,3.629226957695881e-08
-0.0005750000000000001,-0.5750000000000001,-4.016819565289623e-08,3.636057266323349e-08,-4.016819565610705e-08,3.636057265946417e-08
-0.0005740000000000001,-0.5740000000000001,-3.95365691394292e-08,3.642722152382675e-08,-3.953656914965737e-08,3.6427221513093325e-08
-0.000573,-0.5730000000000001,-3.889861222244491e-08,3.64921638663914e-08,-3.8898612229979826e-08,3.649216384679667e-08
-0.000572,-0.5720000000000001,-3.8254491234166573e-08,3.655534724839166e-08,-3.8254491239786875e-08,3.655534725041059e-08
-0.0005710000000000001,-0.5710000000000001,-3.7604374285011986e-08,3.661671911190745e-08,-3.760437429526621e-08,3.6616719128483016e-08
-0.0005700000000000001,-0.5700000000000001,-3.694843120877609e-08,3.667622679930442e-08,-3.694843119343654e-08,3.66762267995351e-08
-0.0005690000000000001,-0.5690000000000001,-3.6286833507177325e-08,3.67338175690468e-08,-3.6286833524644123e-08,3.673381759532288e-08
-0.000568,-0.5680000000000001,-3.5619754293785706e-08,3.6789438611649387e-08,-3.561975428213355e-08,3.6789438609374375e-08
-0.0005670000000000001,-0.5670000000000002,-3.4947368237353653e-08,3.684303706576307e-08,-3.494736824585953e-08,3.6843037054331614e-08
-0.0005660000000000001,-0.5660000000000001,-3.4269851504567346e-08,3.689456003439083e-08,-3.426985153250065e-08,3.689456003695751e-08
-0.0005650000000000001,-0.5650000000000001,-3.3587381702240573e-08,3.694395460122893e-08,-3.358738170795591e-08,3.694395457137074e-08
-0.000564,-0.5640000000000001,-3.290013781896926e-08,3.69911678471286e-08,-3.290013785351921e-08,3.699116784374356e-08
-0.000563,-0.5630000000000001,-3.220830016626825e-08,3.703614686667477e-08,-3.2208300175450086e-08,3.7036146861577206e-08
-0.0005620000000000001,-0.562,-3.1512050319210164e-08,3.707883878487528e-08,-3.151205030937616e-08,3.7078838771339256e-08
-0.0005610000000000001,-0.561,-3.0811571056587456e-08,3.711919077395791e-08,-3.081157107544769e-08,3.711919077243685e-08
-0.0005600000000000001,-0.56,-3.010704630061887e-08,3.715715007026894e-08,-3.010704629304913e-08,3.7157150044424795e-08
-0.000559,-0.559,-2.9398661056220566e-08,3.719266399126867e-08,-2.939866105873178e-08,3.719266400508591e-08
-0.0005580000000000001,-0.5580000000000002,-2.8686601349864073e-08,3.7225679952620057e-08,-2.8686601342549685e-08,3.722567993985412e-08
-0.0005570000000000001,-0.557,-2.7971054168041986e-08,3.725614548536371e-08,-2.7971054160113172e-08,3.7256145511357704e-08
-0.0005560000000000001,-0.556,-2.7252207395364097e-08,3.728400825317578e-08,-2.72522074005353e-08,3.728400824987605e-08
-0.000555,-0.555,-2.653024975230414e-08,3.7309216069703145e-08,-2.6530249753639958e-08,3.730921605626546e-08
-0.000554,-0.554,-2.5805370732620697e-08,3.733171691597025e-08,-2.5805370716579316e-08,3.7331716930643896e-08
-0.0005530000000000001,-0.5530000000000002,-2.507776054047364e-08,3.73514589578534e-08,-2.5077760534276815e-08,3.735145893930379e-08
-0.0005520000000000001,-0.552,-2.4347610027258168e-08,3.736839056361653e-08,-2.434761004722594e-08,3.7368390565436585e-08
-0.0005510000000000001,-0.551,-2.3615110628180216e-08,3.738246032150352e-08,-2.3615110625315766e-08,3.738246032532096e-08
-0.00055,-0.55,-2.2880454298593586e-08,3.739361705738182e-08,-2.2880454300179857e-08,3.73936170462555e-08
-0.0005490000000000001,-0.5490000000000002,-2.2143833450123495e-08,3.7401809852431685e-08,-2.2143833460793804e-08,3.740180982685403e-08
-0.0005480000000000001,-0.548,-2.140544088659771e-08,3.7406988060875975e-08,-2.140544089317989e-08,3.740698803042817e-08
-0.0005470000000000001,-0.547,-2.066546973980983e-08,3.740910132774517e-08,-2.0665469753937317e-08,3.74091013379269e-08
-0.000546,-0.546,-1.992411340513576e-08,3.7408099606671395e-08,-1.9924113437893296e-08,3.740809956926554e-08
-0.0005450000000000001,-0.5450000000000002,-1.918156547702778e-08,3.740393317770713e-08,-1.918156547222394e-08,3.740393313992945e-08
-0.0005440000000000001,-0.5440000000000002,-1.843801968440855e-08,3.739655266516187e-08,-1.8438019662038052e-08,3.739655263084011e-08
-0.0005430000000000001,-0.543,-1.7693669825989036e-08,3.738590905545198e-08,-1.7693669812444426e-08,3.738590903981804e-08
-0.0005420000000000001,-0.542,-1.6948709705532475e-08,3.7371953714957906e-08,-1.6948709735169308e-08,3.7371953708790884e-08
-0.000541,-0.541,-1.620333306708845e-08,3.735463840788272e-08,-1.6203333056650483e-08,3.735463841643765e-08
-0.0005400000000000001,-0.5400000000000001,-1.54577335302202e-08,3.733391531410712e-08,-1.5457733535674637e-08,3.733391530539682e-08
-0.0005390000000000001,-0.5390000000000001,-1.471210452524796e-08,3.7309737047034284e-08,-1.4712104533981759e-08,3.730973704770247e-08
-0.0005380000000000001,-0.538,-1.3966639228533287e-08,3.7282056671419645e-08,-1.3966639247875718e-08,3.7282056685965576e-08
-0.000537,-0.537,-1.322153049782495e-08,3.72508277211793e-08,-1.3221530483231132e-08,3.725082772601828e-08
-0.0005360000000000001,-0.5360000000000001,-1.2476970807693195e-08,3.721600421717145e-08,-1.2476970814312048e-08,3.721600422294063e-08
-0.0005350000000000001,-0.5350000000000001,-1.173315218507212e-08,3.7177540684945374e-08,-1.1733152186725249e-08,3.717754069503383e-08
-0.0005340000000000001,-0.534,-1.0990266144937007e-08,3.713539217245165e-08,-1.0990266135795932e-08,3.713539214367255e-08
-0.000533,-0.533,-1.0248503626137376e-08,3.7089514267707927e-08,-1.0248503621131588e-08,3.708951429153297e-08
-0.000532,-0.532,-9.508054927409858e-09,3.703986311641485e-08,-9.50805494059522e-09,3.7039863112754166e-08
-0.0005310000000000001,-0.5310000000000001,-8.769109643595003e-09,3.698639543951564e-08,-8.769109670748333e-09,3.698639546821283e-08
-0.0005300000000000001,-0.5300000000000001,-8.03185660207942e-09,3.6929068550693826e-08,-8.03185656758927e-09,3.6929068543040454e-08
-0.0005290000000000001,-0.529,-7.296483799488558e-09,3.686784037380342e-08,-7.2964838047812164e-09,3.686784036278404e-08
-0.000528,-0.528,-6.563178338651363e-09,3.680266946022499e-08,-6.563178358229835e-09,3.6802669449298945e-08
-0.0005270000000000001,-0.5270000000000001,-5.832126365860811e-09,3.6733515006142733e-08,-5.832126356807841e-09,3.6733515006037364e-08
-0.0005260000000000001,-0.5260000000000001,-5.103513008452853e-09,3.66603368697357e-08,-5.10351302941544e-09,3.666033687834364e-08
-0.0005250000000000001,-0.525,-4.377522312727222e-09,3.6583095588277793e-08,-4.377522301316196e-09,3.6583095599776385e-08
-0.000524,-0.524,-3.65433718223182e-09,3.650175239514081e-08,-3.654337158096495e-09,3.6501752378873594e-08
-0.000523,-0.523,-2.934139316434131e-09,3.6416269236693943e-08,-2.9341393478805273e-09,3.6416269251353874e-08
-0.0005220000000000001,-0.5220000000000001,-2.2171091498021104e-09,3.632660878909477e-08,-2.217109149719715e-09,3.632660879556631e-08
-0.000521,-0.521,-1.503425791315838e-09,3.623273447496486e-08,-1.503425803726631e-09,3.623273446998017e-08
-0.0005200000000000001,-0.52,-7.932669644348596e-10,3.613461047994539e-08,-7.932669618270722e-10,3.613461046098364e-08
-0.0005190000000000001,-0.5190000000000001,-8.680894753944236e-11,3.603220176912515e-08,-8.680895245785522e-11,3.6032201788762986e-08
-0.000518,-0.518,6.157734851290189e-10,3.5925474103337e-08,6.157735238356487e-10,3.592547410216173e-08
-0.0005170000000000001,-0.5170000000000001,1.3143071220072946e-09,3.581439405531577e-08,1.314307116466828e-09,3.5814394062492455e-08
-0.0005160000000000002,-0.5160000000000002,2.0086203722098596e-09,3.5698929025711706e-08,2.008620367438313e-09,3.569892901928203e-08
-0.000515,-0.515,2.6985433229644552e-09,3.557904725895447e-08,2.6985433209127255e-09,3.5579047235264714e-08
-0.0005140000000000001,-0.5140000000000001,3.3839077964631087e-09,3.545471785896135e-08,3.3839078143802565e-09,3.5454717873147265e-08
-0.000513,-0.513,4.064547406109704e-09,3.5325910804683595e-08,4.064547399249325e-09,3.532591082355539e-08
-0.0005120000000000001,-0.5120000000000001,4.740297612139242e-09,3.519259696548628e-08,4.740297592309487e-09,3.5192596982966416e-08
-0.0005110000000000002,-0.5110000000000001,5.4109957765926605e-09,3.505474811635457e-08,5.410995769852314e-09,3.5054748147830176e-08
-0.00051,-0.51,6.076481217622821e-09,3.491233695292166e-08,6.07648118752373e-09,3.491233694177712e-08
-0.0005090000000000001,-0.5090000000000001,6.736595263113346e-09,3.476533710631278e-08,6.73659526487414e-09,3.4765337113403324e-08
-0.000508,-0.508,7.391181303591332e-09,3.461372315779849e-08,7.391181320660639e-09,3.4613723145841255e-08
-0.0005070000000000001,-0.5070000000000001,8.040084844410938e-09,3.4457470653253375e-08,8.04008482430991e-09,3.4457470653806454e-08
-0.0005060000000000002,-0.5060000000000001,8.683153557192364e-09,3.429655611741307e-08,8.68315358120669e-09,3.4296556132134635e-08
-0.000505,-0.505,9.32023733049363e-09,3.4130957067924934e-08,9.320237329029624e-09,3.4130957094748026e-08
-0.0005040000000000001,-0.5040000000000001,9.951188319697423e-09,3.396065202918676e-08,9.95118832008642e-09,3.3960652028333256e-08
-0.000503,-0.503,1.0575860996095772e-08,3.3785620545967646e-08,1.0575860977206714e-08,3.378562057762981e-08
-0.0005020000000000001,-0.5020000000000001,1.119411219515075e-08,3.360584319680651e-08,1.119411219152709e-08,3.3605843221175234e-08
-0.0005010000000000001,-0.5010000000000001,1.1805801163916962e-08,3.3421301607181564e-08,1.1805801183524735e-08,3.342130162202971e-08
-0.0005,-0.5,1.2410789607604682e-08,3.323197846244682e-08,1.2410789602279118e-08,3.3231978462339927e-08
-0.0004990000000000001,-0.4990000000000001,1.3008941735267476e-08,3.303785752052972e-08,1.3008941730612774e-08,3.303785750951355e-08
-0.0004980000000000002,-0.49800000000000016,1.3600124304598071e-08,3.2838923624384195e-08,1.3600124299802854e-08,3.283892362945409e-08
-0.000497,-0.49700000000000005,1.4184206665813493e-08,3.263516271419484e-08,1.418420662193002e-08,3.263516269391669e-08
-0.0004960000000000001,-0.4960000000000001,1.4761060804613554e-08,3.242656183932713e-08,1.4761060795019236e-08,3.242656179226634e-08
-0.000495,-0.495,1.5330561384198117e-08,3.221310917001723e-08,1.533056136555008e-08,3.221310916530345e-08
-0.0004940000000000001,-0.4940000000000001,1.589258578632378e-08,3.199479400879853e-08,1.5892585778442997e-08,3.199479400674051e-08
-0.0004930000000000002,-0.49300000000000016,1.64470141513881e-08,3.1771606801658e-08,1.644701413883128e-08,3.1771606820544085e-08
-0.000492,-0.49200000000000005,1.6993729417523133e-08,3.154353914891875e-08,1.6993729403966976e-08,3.154353916947192e-08
-0.0004910000000000001,-0.4910000000000001,1.7532617358684442e-08,3.1310583815843584e-08,1.7532617350133658e-08,3.131058380742185e-08
-0.00049,-0.49,1.806356662172209e-08,3.107273474295456e-08,1.806356663220343e-08,3.1072734752223693e-08
-0.0004890000000000001,-0.48900000000000005,1.858646876241716e-08,3.082998705606433e-08,1.8586468743932264e-08,3.082998704741121e-08
-0.00048800000000000015,-0.48800000000000016,1.9101218280472058e-08,3.058233707601408e-08,1.9101218282657783e-08,3.05823370666246e-08
-0.000487,-0.48700000000000004,1.9607712653439918e-08,3.032978232811439e-08,1.9607712658131696e-08,3.032978230846969e-08
-0.0004860000000000001,-0.4860000000000001,2.010585236957991e-08,3.0072321551283525e-08,2.0105852337365256e-08,3.007232155533662e-08
-0.00048499999999999997,-0.485,2.0595540959627456e-08,2.980995470687923e-08,2.0595540943890933e-08,2.98099547211986e-08
-0.00048400000000000006,-0.48400000000000004,2.1076685027464057e-08,2.95426829872204e-08,2.1076685026151844e-08,2.954268299057827e-08
-0.00048300000000000014,-0.48300000000000015,2.1549194279678324e-08,2.9270508823792557e-08,2.1549194275877432e-08,2.9270508811930247e-08
-0.000482,-0.482,2.201298155400371e-08,2.8993435895135065e-08,2.201298154131836e-08,2.8993435897641118e-08
-0.0004810000000000001,-0.4810000000000001,2.2467962846622994e-08,2.8711469134405e-08,2.2467962833863948e-08,2.8711469151237553e-08
-0.0004800000000000002,-0.48000000000000015,2.2914057338330163e-08,2.8424614736612648e-08,2.291405733465963e-08,2.8424614733560755e-08
-0.00047900000000000004,-0.47900000000000004,2.33511874195366e-08,2.8132880165526946e-08,2.335118741445928e-08,2.813288017526302e-08
-0.0004780000000000001,-0.47800000000000015,2.3779278714113798e-08,2.7836274160245643e-08,2.3779278679947327e-08,2.7836274151814615e-08
-0.000477,-0.477,2.4198260102063324e-08,2.7534806741425593e-08,2.419826009947021e-08,2.7534806721731786e-08
-0.0004760000000000001,-0.4760000000000001,2.4608063741002532e-08,2.7228489217172056e-08,2.4608063738338577e-08,2.7228489227315093e-08
-0.00047500000000000016,-0.47500000000000014,2.500862508646114e-08,2.6917334188580768e-08,2.500862506984721e-08,2.6917334175535398e-08
-0.00047400000000000003,-0.47400000000000003,2.5399882910977315e-08,2.6601355554930775e-08,2.539988290248311e-08,2.660135555567122e-08
-0.0004730000000000001,-0.4730000000000001,2.578177932198662e-08,2.6280568518524907e-08,2.5781779326985956e-08,2.6280568515053938e-08
-0.000472,-0.472,2.6154259778498003e-08,2.5954989589172616e-08,2.615425978913999e-08,2.5954989577443466e-08
-0.00047100000000000006,-0.4710000000000001,2.651727310654703e-08,2.5624636588315167e-08,2.651727309639146e-08,2.5624636570236367e-08
-0.00047000000000000015,-0.47000000000000014,2.687077151342312e-08,2.5289528652786576e-08,2.6870771497257964e-08,2.5289528637700737e-08
-0.000469,-0.46900000000000003,2.721471060066261e-08,2.4949686238209862e-08,2.721471060191911e-08,2.4949686221123874e-08
-0.0004680000000000001,-0.4680000000000001,2.754904937580258e-08,2.460513112202511e-08,2.7549049362364185e-08,2.460513113160417e-08
-0.0004670000000000002,-0.4670000000000002,2.787375026289188e-08,2.4255886406145058e-08,2.7873750251063155e-08,2.425588639784988e-08
-0.00046600000000000005,-0.466,2.818877911175282e-08,2.3901976519238036e-08,2.8188779102148e-08,2.3901976511024576e-08
-0.00046500000000000014,-0.46500000000000014,2.849410520599009e-08,2.35434272186336e-08,2.8494105204056934e-08,2.354342723284126e-08
-0.000464,-0.464,2.8789701269744527e-08,2.318026559184887e-08,2.8789701253212303e-08,2.31802655889449e-08
-0.0004630000000000001,-0.4630000000000001,2.9075543473186064e-08,2.281252005773419e-08,2.9075543466517132e-08,2.28125200674358e-08
-0.00046200000000000017,-0.4620000000000002,2.9351611436745827e-08,2.244022036723402e-08,2.9351611455623683e-08,2.2440220367406667e-08
-0.00046100000000000004,-0.461,2.9617888234082884e-08,2.2063397603762674e-08,2.9617888240168342e-08,2.2063397617318315e-08
-0.0004600000000000001,-0.46000000000000013,2.987436039378513e-08,2.168208418319205e-08,2.987436038673796e-08,2.1682084163241416e-08
-0.000459,-0.45899999999999996,3.0121017899803104e-08,2.129631385344836e-08,3.0121017896373296e-08,2.129631386002408e-08
-0.0004580000000000001,-0.4580000000000001,3.035785419061451e-08,2.0906121693718674e-08,3.035785418471667e-08,2.090612168086261e-08
-0.00045700000000000016,-0.4570000000000002,3.058486615712123e-08,2.051154411326243e-08,3.058486615480387e-08,2.0511544120965628e-08
-0.000456,-0.456,3.080205413927684e-08,2.011261884982849e-08,3.080205415074203e-08,2.0112618866681842e-08
-0.0004550000000000001,-0.4550000000000001,3.100942192144617e-08,1.9709384967675927e-08,3.100942189815263e-08,1.9709384960936166e-08
-0.000454,-0.45399999999999996,3.120697672649854e-08,1.9301882855195524e-08,3.120697674239951e-08,1.930188286278672e-08
-0.00045300000000000006,-0.45300000000000007,3.139472920863458e-08,1.8890154222133466e-08,3.13947292250724e-08,1.8890154202579373e-08
-0.00045200000000000014,-0.4520000000000001,3.157269344495053e-08,1.847424209641298e-08,3.157269344794637e-08,1.847424210620254e-08
-0.000451,-0.451,3.1740886925740827e-08,1.805419082055581e-08,3.174088690754575e-08,1.8054190831127718e-08
-0.0004500000000000001,-0.4500000000000001,3.189933054354284e-08,1.7630046047700576e-08,3.18993305414662e-08,1.7630046031107273e-08
-0.0004490000000000002,-0.4490000000000002,3.204804858092706e-08,1.7201854737217806e-08,3.204804855632117e-08,1.7201854742939557e-08
-0.00044800000000000005,-0.44800000000000006,3.218706869703643e-08,1.6769665149921288e-08,3.2187068699057116e-08,1.676966516147578e-08
-0.00044700000000000013,-0.4470000000000001,3.2316421912879014e-08,1.6333526842875068e-08,3.231642191946385e-08,1.6333526838143357e-08
-0.000446,-0.446,3.243614259537957e-08,1.5893490663794978e-08,3.2436142588550175e-08,1.5893490667711016e-08
-0.0004450000000000001,-0.44500000000000006,3.2546268440194035e-08,1.5449608745045823e-08,3.254626843898692e-08,1.5449608742705014e-08
-0.00044400000000000017,-0.4440000000000002,3.264684045329427e-08,1.5001934497232034e-08,3.264684043937546e-08,1.5001934492375477e-08
-0.00044300000000000003,-0.44300000000000006,3.273790293132772e-08,1.4550522602383528e-08,3.273790292659663e-08,1.4550522570199838e-08
-0.0004420000000000001,-0.4420000000000001,3.281950344075978e-08,1.4095429006736548e-08,3.281950343375715e-08,1.4095428999466623e-08
-0.000441,-0.441,3.289169279580534e-08,1.3636710913107885e-08,3.289169277621641e-08,1.3636710908577658e-08
-0.00044000000000000007,-0.44000000000000006,3.295452503515776e-08,1.3174426772865592e-08,3.295452504496902e-08,1.3174426756041193e-08
-0.00043900000000000015,-0.43900000000000017,3.3008057397522503e-08,1.2708636277494035e-08,3.3008057394886596e-08,1.2708636277532345e-08
-0.000438,-0.438,3.305235029596449e-08,1.2239400349755693e-08,3.305235029618063e-08,1.2239400366779086e-08
-0.0004370000000000001,-0.4370000000000001,3.308746729107823e-08,1.1766781134449639e-08,3.308746728955706e-08,1.1766781128501808e-08
-0.00043599999999999997,-0.436,3.3113475062989515e-08,1.1290841988766734e-08,3.311347506562559e-08,1.1290841997527326e-08
-0.00043500000000000006,-0.43500000000000005,3.313044338219928e-08,1.0811647472244556e-08,3.313044338549036e-08,1.081164746747364e-08
-0.00043400000000000014,-0.43400000000000016,3.313844507927914e-08,1.0329263336320543e-08,3.313844504766272e-08,1.0329263342212839e-08
