state_index_1_based,graph_E_probability,graph_F_probability
1541,1.0535839236173307e-08,5.414708714323228e-09
1542,8.725820008407125e-08,5.966760837623471e-10
1543,4.542118037471743e-10,1.6217177995399695e-07
1544,8.080281269748325e-09,1.0322369700572629e-08
1545,6.420264016661553e-09,2.075304669238671e-09
1546,3.422792077602275e-07,3.951614924569761e-07
1547,8.657640843202773e-09,4.385591275649979e-09
1548,5.97739864831979e-09,8.301729501715811e-09
1549,1.1149336529804455e-10,2.8680813285386315e-08
1550,1.959958917515479e-09,4.674879986577648e-09
1551,5.993713210748613e-09,4.224632394890611e-10
1552,6.96652642200944e-09,1.0782389258358255e-09
1553,9.294717159415616e-10,9.933182897661935e-09
1554,9.255705803394216e-10,2.687852868796892e-09
1555,1.1722728598294846e-09,3.3296145328859244e-08
1556,9.076946057391537e-10,1.7177447959265358e-09
1557,7.754448426991777e-09,2.837623375176914e-09
1558,8.799300005568973e-09,1.5980560692359153e-09
1559,4.4693683131064845e-10,1.5768885515681233e-07
1560,1.067858226470659e-08,2.061366889054859e-08
1561,1.9647617699279506e-08,3.6091914068263804e-08
1562,2.1210083798551873e-09,5.744322001693692e-09
1563,6.264340142790743e-08,1.0384707803742963e-07
1564,3.025572909768555e-06,1.1451407611687531e-06
1565,1.783985009189123e-08,3.0437224806795734e-08
1566,6.036252955250186e-08,3.0467455436948256e-09
1567,1.1302531166679749e-10,4.758636392139994e-07
1568,1.0138043708781238e-07,7.726185843523839e-09
1569,3.283284415559718e-10,1.1747832596696995e-10
1570,8.710895885290171e-10,1.0663576434626715e-08
1571,2.2155105566220248e-14,1.6971925670442362e-10
1572,4.118667951946934e-09,8.126205687288134e-09
1573,2.621616780007103e-08,7.698604097518752e-09
1574,1.0408267002493387e-07,1.235620363950584e-09
1575,2.4873210652552363e-11,6.998244242369712e-09
1576,4.539857845157596e-09,2.227606349074762e-08
1577,1.28126553113912e-09,8.240843805107387e-10
1578,1.2385810897401775e-08,2.029755119056724e-09
1579,5.676473045052771e-13,4.186250740987812e-13
1580,2.1506480037457997e-09,2.428546977597561e-09
1581,7.608381003357873e-10,2.4917871103703427e-09
1582,3.787659253257347e-10,3.1247381798436243e-09
1583,5.826618637853274e-11,3.0051307192589395e-09
1584,3.1900086468159724e-07,6.728282882910905e-09
1585,4.118414311447417e-09,9.892324592888438e-10
1586,5.1847663673870384e-09,6.201670948092008e-09
1587,5.538953828796511e-10,3.0051340188936494e-08
1588,3.5681855254515162e-09,7.644114398595988e-10
1589,5.859186040285872e-10,1.0607125046414099e-08
1590,1.1586821755393818e-08,4.646288542268254e-09
1591,6.048108948411707e-11,8.737038749487337e-07
1592,3.033940354492482e-09,3.9042642131065715e-08
1593,5.284167608267087e-08,2.106878404678149e-08
1594,6.589398056211929e-07,1.062666848752966e-06
1595,2.527258976111209e-07,3.9050592676844154e-07
1596,1.0286317298229932e-08,1.9192891011028015e-08
1597,3.409157045656101e-10,2.2489395303321206e-10
1598,2.258843344945155e-09,1.0068203937778275e-08
1599,5.958143738255075e-09,1.794022050715486e-08
1600,1.0979645008862253e-10,3.96134893358709e-12
1601,6.867115677421043e-10,1.528386525429372e-10
1602,9.255705803408804e-10,2.49995945811273e-09
1603,5.242807884128442e-10,4.531238704970143e-09
1604,5.083653303992929e-10,4.97436734029201e-10
1605,1.322142082142339e-09,1.4994042838208172e-09
1606,8.799300005573533e-09,5.311469492682775e-09
1607,1.0820139066304472e-09,8.170193026551333e-10
1608,4.577233834751399e-09,1.4137024153096372e-09
1609,3.2739006902029806e-09,5.1275491021122825e-09
1610,2.121008379839623e-09,5.7443220016857115e-09
1611,5.170050175299007e-09,4.429163876846824e-09
1612,1.7013904919459894e-08,2.139982474633171e-09
1613,4.233836246269268e-09,1.3976897594403619e-08
1614,6.036252955244347e-08,8.326757049395662e-08
1615,1.0813060024104006e-09,8.349770071390862e-09
1616,1.310177024646181e-07,9.115749402656037e-10
1617,1.6342982377728123e-10,3.0191832454583877e-10
1618,1.9269428516408843e-08,9.636408783998644e-10
1619,1.6554694657260763e-09,1.0920837662047867e-08
1620,1.87381455823002e-09,3.573538514069506e-08
1621,2.307482311205388e-10,2.1281397105894048e-10
1622,2.0140619013064505e-09,7.0440372057391745e-12
1623,4.107310267520379e-09,8.173318243705388e-09
1624,1.816074235099294e-10,3.2532199488616414e-10
1625,2.3898832842224894e-08,8.5198837559306e-09
1626,6.45383775138346e-08,4.56757919351327e-08
1627,9.021430093420382e-09,4.6875184462484364e-08
1628,6.057701977823838e-08,8.554826638039046e-08
1629,3.6428753875986344e-09,6.887942079255252e-09
1630,1.274160890344608e-08,5.090502018512162e-09
1631,1.6608226812017317e-09,7.999436417097375e-08
1632,1.5547812994207502e-07,6.540732818063193e-11
1633,3.990563671749502e-09,1.7820504041662686e-10
1634,4.507979729558541e-09,6.31423053535054e-09
1635,1.4432275677570954e-13,2.5812013884889035e-09
1636,2.4397267169104714e-10,3.055305123665191e-09
1637,6.395681339565825e-09,6.669059634577436e-10
1638,9.910202324496953e-09,1.1482339913554188e-09
1639,4.92826345751228e-12,6.678220908792408e-09
1640,3.5205415659591244e-09,3.2898368060323515e-08
1641,5.4247493313596695e-09,2.2109368267176753e-09
1642,6.788674223754114e-09,8.604259748133154e-09
1643,4.757078842733293e-12,6.413291293901174e-12
1644,2.6955535669075884e-09,3.2976181462614487e-09
1645,5.966421115135747e-09,7.605787212930776e-09
1646,3.843298965615074e-09,2.9964307857201146e-08
1647,6.7945020271889195e-09,1.291208558428809e-08
1648,2.507354088989166e-06,1.0708128910106625e-08
1649,3.961684576117738e-09,2.1079679206573426e-09
1650,9.12572105720253e-09,1.59752169873725e-08
1651,3.3597951370348385e-10,1.0170526573564951e-07
1652,3.7074965928637834e-09,9.220954176583034e-10
1653,5.0877771156601474e-11,1.4241029104703634e-08
1654,1.6771075324809957e-08,4.197021173403339e-08
1655,7.520075148609694e-11,1.8766947810153942e-07
1656,2.162000460414646e-10,8.667372092580002e-09
1657,1.8095484108454575e-08,3.101922286516522e-07
1658,2.537823725524003e-07,7.187988638974232e-07
1659,1.2039933928298135e-07,9.370569076814477e-07
1660,4.23812838038376e-09,4.550831417990616e-09
1661,3.508635146233863e-09,9.643704209207118e-10
1662,1.2183510009126295e-08,6.046347435955769e-08
1663,4.256908882036189e-11,1.8572071918340143e-08
1664,6.377464114238014e-10,2.1643809317282615e-12
1665,1.9506058594302685e-09,6.373527585094121e-10
1666,8.710895885327811e-10,1.4350363134205181e-09
1667,1.2826440649283619e-09,9.13297222903871e-09
1668,5.682808229108265e-09,7.807858301951068e-09
1669,8.710895885333652e-10,1.5798764356206437e-08
1670,1.0408267002490274e-07,4.0323836836747345e-09
1671,1.2385810897407097e-08,1.2914141261764265e-07
1672,3.787659253231258e-10,1.8467673130687958e-08
1673,1.28264406492982e-09,1.0929926271907785e-10
1674,1.2385810897412482e-08,2.0297551190544635e-09
1675,7.777445915795478e-09,1.4758443940579395e-10
1676,1.5077264675635843e-09,5.160902104414217e-09
1677,5.682808229090587e-09,1.45474122700518e-09
1678,3.7876592532435853e-10,4.073866410904194e-09
1679,1.5077264675650734e-09,2.5844344987687586e-08
1680,8.710554491968007e-07,6.446394752113557e-09
1681,6.730563774698499e-09,1.0256016023059237e-10
1682,4.507979729569637e-09,2.7676205748539695e-10
1683,2.906901004610056e-09,2.990174842018129e-08
1684,4.0420110195204066e-08,1.9432719640319793e-08
1685,4.507979729553435e-09,2.8325635336948994e-09
1686,9.910202324475405e-09,7.1848977049326666e-09
1687,6.788674223762002e-09,3.51879262033311e-08
1688,3.843298965638444e-09,1.2290478108314373e-08
1689,2.906901004614294e-09,1.7183760577624275e-09
1690,6.788674223786249e-09,8.604259748114762e-09
1691,2.113504797652896e-09,3.4407067923068092e-09
1692,1.013894795989505e-08,5.088063543117739e-09
1693,4.042011019525997e-08,1.2875696235195873e-08
1694,3.843298965626308e-09,3.5584730954120435e-08
1695,1.013894795990522e-08,4.6185498377832565e-07
1696,9.803942550747536e-07,1.3164146709541527e-08
1697,8.466493235524175e-14,2.9378218917182424e-13
1698,2.577385099100339e-11,9.310840780859461e-12
1699,5.9664650582947e-14,1.4640517931016663e-12
1700,3.2060696077241312e-09,7.255399630335866e-10
1701,2.57738509908943e-11,1.8946156144506987e-11
1702,1.2310500806747322e-09,1.7910013828537357e-11
1703,5.624663259579468e-15,4.3388952113172384e-11
1704,5.084289790654625e-09,7.91697392322974e-09
1705,5.966465058287167e-14,1.975510584811882e-14
1706,5.6246632594622055e-15,6.48829914490389e-14
1707,6.494207391271666e-14,1.4372077277613195e-14
1708,7.394839221691119e-13,8.806186447035929e-13
1709,3.2060696077319837e-09,1.4126074124920224e-09
1710,5.084289790652031e-09,1.453800196334121e-09
1711,7.394839221757911e-13,1.7598714088618062e-10
1712,1.253974762171879e-08,1.3558809862030294e-10
1713,6.795813665485478e-09,1.687249322025308e-09
1714,4.55660536362092e-09,2.0461063966243046e-09
1715,4.1170418804999753e-10,6.043875559612856e-07
1716,6.84191281776756e-09,7.728482729867704e-10
1717,4.55660536364803e-09,8.909144549243592e-08
1718,3.4945336144644037e-07,5.76045755742576e-07
1719,1.1200855518761368e-07,1.0662996701980523e-06
1720,1.2831915286155574e-08,4.9978262587170316e-08
1721,4.117041880504755e-10,1.0791204693176914e-08
1722,1.1200855518762945e-07,3.1466701554740545e-08
1723,2.225144367596357e-09,1.8292261041900717e-10
1724,2.9009980746084563e-08,1.519946976052105e-09
1725,6.841912817766557e-09,4.268215371962478e-09
1726,1.2831915286165214e-08,3.8510992991543495e-09
1727,2.9009980746117157e-08,8.546743902990088e-08
1728,1.207521428844598e-09,1.7422881805571741e-13
1729,7.928059599920896e-10,1.2395222135530555e-08
1730,5.184766367383055e-09,1.924187884906319e-09
1731,5.605687122911276e-10,3.4680706442118965e-09
1732,8.653662321785892e-08,5.044221758222726e-09
1733,3.0875122183563365e-09,2.8771396628038966e-09
1734,1.1586821755378851e-08,2.2858194386467303e-09
1735,3.082856498229846e-09,5.423629015857929e-07
1736,1.395861353977003e-07,4.329961815769878e-07
1737,6.925196251702724e-08,1.3907461367123359e-09
1738,6.5893980562157e-07,1.0626668487531112e-06
1739,4.323228844608102e-09,1.547214542680531e-08
1740,1.438651716610623e-06,5.894448780895522e-06
1741,2.2914859232297457e-09,1.293763062262572e-09
1742,2.2588433449417193e-09,3.884523838428497e-10
1743,5.764577235757189e-09,6.345802482193564e-08
1744,9.088831993272016e-09,3.118832752542331e-11
1745,4.830289892856478e-09,1.134801353842827e-09
1746,9.125721057142999e-09,4.018636855292406e-09
1747,4.137571196002645e-09,5.276460873716292e-07
1748,6.621268300597506e-07,2.650984740224981e-07
1749,1.7236607425187648e-08,1.3537108259264054e-09
1750,1.677107532474982e-08,1.002994390935746e-08
1751,2.0421804117707654e-09,1.7195378828314525e-07
1752,2.262800161544689e-06,8.573444050365541e-08
1753,2.714865684594206e-06,2.2435773167174283e-06
1754,2.5378237255222394e-07,7.187988638985157e-07
1755,2.5709039749586516e-06,8.064018773797899e-08
1756,0.16267694164081573,0.0642642919302456
1757,2.2505717010791867e-08,7.791745733898135e-10
1758,1.2183510009113659e-08,1.2360500058856284e-09
1759,2.9228565703702542e-08,6.012810612525972e-08
1760,8.251661001759573e-09,5.695382233795835e-10
1761,8.033899399748528e-09,1.8053419825813747e-09
1762,4.5566053636200894e-09,7.037622385025262e-09
1763,1.538334979036996e-09,8.393749709300935e-09
1764,2.3119745096892315e-07,1.2159061811774156e-08
1765,2.9506980407396894e-09,1.5725372233933513e-08
1766,3.4945336144658225e-07,7.393372550151353e-08
1767,4.741497849846189e-08,6.142826893432715e-09
1768,1.7560442196629318e-06,3.5978321301764776e-06
1769,4.144825724129527e-10,4.45713225057748e-09
1770,1.1200855518761799e-07,3.146670155475101e-08
1771,2.3009358370469865e-09,2.7911692277337667e-09
1772,9.708778589214673e-07,8.370265527838016e-08
1773,3.521427431067567e-10,2.653541786361436e-09
1774,1.2831915286130749e-08,6.114302589191574e-10
1775,3.666972892016882e-12,4.793297394984322e-09
1776,1.2104473630998031e-07,2.3393168164866943e-09
1777,7.736997390700064e-09,1.2822296266341343e-09
1778,5.842396351916566e-08,1.2431873867692383e-08
1779,3.791456631695134e-09,7.292959885779495e-09
1780,1.6065225932445358e-10,1.4427475128114033e-10
1781,2.9764201481526195e-09,2.3439737911062873e-09
1782,7.642526308801844e-08,1.936274370947535e-08
1783,6.8174197179926694e-09,3.0549238688914075e-07
1784,5.759402616387567e-09,3.99975173292768e-09
1785,1.0110848152938636e-08,3.10442234366737e-09
1786,8.421276916037855e-08,1.0815628053376957e-06
1787,7.335380511780152e-08,2.919225911177561e-07
1788,1.1920569565954748e-07,2.05109650510967e-08
1789,1.8106634426206227e-12,2.077363344429187e-12
1790,1.632304754253196e-09,1.3705718643060468e-11
1791,1.0971818757950073e-11,3.209477574658678e-09
1792,1.873723124746127e-12,6.763562288260888e-14
1793,2.7795398659724045e-10,6.363291056997747e-10
1794,9.248633081275894e-09,1.556380603661373e-09
1795,1.549107455939979e-10,2.2387235347695347e-09
1796,4.3703139089399404e-11,2.425162721239747e-09
1797,3.5655714626080463e-09,3.516627544566834e-09
1798,1.9429309172096234e-08,1.0856032237813947e-09
1799,2.0474649460939293e-09,1.1565792160199903e-07
1800,1.9396856080869364e-10,2.4169009952385204e-10
1801,2.811884391353576e-09,2.575428252157561e-08
1802,2.782400211804379e-08,4.6748799865799924e-09
1803,5.899354264843231e-10,4.788471271549388e-09
1804,1.1827041507023096e-09,3.766526517407264e-09
1805,1.083291471546033e-09,9.335830854843488e-10
1806,1.4551023541970743e-09,4.229354487123883e-09
1807,3.809464048975973e-09,9.937451264169574e-10
1808,3.827998375832369e-09,9.3675998911916e-10
1809,2.7859407034092177e-10,3.74804993993249e-09
1810,6.508877645284001e-10,2.8428194121385567e-09
1811,1.352649400028725e-08,1.6715706284048503e-08
1812,1.0756016989551925e-09,2.933698938869853e-10
1813,2.8636014791650624e-09,1.3448279681169625e-09
1814,1.1874517444599231e-09,5.455417527260659e-10
1815,6.97685714416353e-11,3.936881693579637e-08
1816,2.824377987721282e-09,2.2975671567647866e-08
1817,1.934818860257396e-08,1.3369739658399613e-08
1818,5.464792751670158e-10,8.326757049394545e-08
1819,2.086101297217268e-07,8.852744696839149e-09
1820,8.091266664274602e-09,3.1026712129048907e-07
1821,5.884209287979971e-09,9.788767514750653e-10
1822,1.8751739488833883e-09,1.7873844627581896e-09
1823,2.3146250589689844e-06,1.6624326679042674e-06
1824,4.952309817532225e-09,3.386659154308168e-10
1825,7.940360407644926e-12,2.910840622159745e-09
1826,3.0875122183567612e-09,6.128725441887744e-09
1827,4.112234903829093e-09,5.1747970180701516e-09
1828,7.818163347681965e-10,5.760368950702683e-08
1829,5.859186040303638e-10,5.4089075183321133e-08
1830,1.1586821755401979e-08,7.567592315065806e-11
1831,6.048108948930557e-11,4.8804892737347956e-09
1832,3.033940354492252e-09,2.6407609276112067e-06
1833,8.024675479559783e-09,2.40058407029194e-08
1834,3.082856498230808e-09,4.07386641088961e-09
1835,4.462492235737349e-09,8.851038007397207e-10
1836,1.4659907477118574e-09,2.550212706635101e-07
1837,9.143552310404868e-08,1.8880773647638446e-08
1838,1.395861353978968e-07,1.0010294696912337e-07
1839,3.6968760817135744e-07,9.28217496668639e-08
1840,1.4382264105780888e-08,5.4314079805781245e-09
1841,1.3120750289049889e-11,3.902789199365377e-10
1842,7.936658545060538e-10,1.5770225873365623e-11
1843,3.9477667393954644e-09,1.52123653385675e-10
1844,5.383904520779085e-13,9.698090778048672e-13
1845,1.2288629229954264e-08,1.1113165900624664e-09
1846,3.0166159503788265e-08,7.359297712676379e-10
1847,6.611375114513977e-10,1.2807391179322484e-08
1848,4.180007416185552e-13,1.0489517079588908e-10
1849,1.0286799924664642e-10,1.2649806993787352e-09
1850,3.109609558579018e-09,3.88452383842372e-10
1851,5.389541431560635e-10,2.13258392571231e-09
1852,4.48776289780161e-13,3.885009157363367e-10
1853,1.1054893785267737e-14,2.0233476221739024e-12
1854,8.173564537107257e-11,3.0563991341285496e-12
1855,3.6307603262252015e-12,8.399471815697636e-11
1856,4.615518053733611e-14,7.851800766024833e-14
1857,2.081833255082015e-09,3.6343091488207016e-09
1858,6.508877645263752e-10,1.9920157954786252e-09
1859,3.6224767294438904e-09,7.61760213665599e-09
1860,1.9084858349621234e-11,1.6364187116914064e-09
1861,7.338846416103645e-10,8.383423653311927e-11
1862,1.1874517444723732e-09,4.1815230165946716e-10
1863,3.416062238389071e-09,7.008488965369073e-09
1864,1.748445826093035e-10,2.4808679065656147e-09
1865,1.0307633457013974e-09,5.29418323382531e-10
1866,5.464792751627836e-10,3.046745543706402e-09
1867,2.9269149996550125e-09,8.532677775690559e-09
1868,4.6074110119686794e-10,9.168416394279816e-09
1869,7.386464105096409e-12,2.917423804886557e-10
1870,1.8751739488874117e-09,1.787384462755632e-09
1871,1.9095804605002092e-08,1.4112525588032968e-09
1872,1.0665289049879494e-09,1.3250009846844362e-09
1873,4.3863484342472907e-10,7.672766948360263e-10
1874,4.959293586240674e-10,1.4027427572903399e-09
1875,4.2617210448904036e-10,7.211959442797632e-09
1876,2.339912301064846e-10,4.323673443411289e-09
1877,2.9371007299430243e-10,2.3074798681596952e-10
1878,2.086225343466564e-09,3.0041959808668876e-10
1879,4.967572906108068e-10,1.6809430256586467e-10
1880,2.1978211080764383e-11,1.108309108516976e-10
1881,1.937247617677014e-09,1.6460210397912198e-09
1882,1.6799984917862633e-08,5.090502018524959e-09
1883,1.9875307989008422e-07,5.613578499320349e-10
1884,1.4899154397692e-09,3.810522345009119e-07
1885,7.169696202329903e-10,3.167287333005945e-09
1886,6.377889750450254e-11,5.189883060129533e-09
1887,4.03665648753746e-08,3.6029112278543613e-07
1888,4.150473198332827e-10,1.6381856832093759e-09
1889,3.312657767074412e-09,3.1592929080791647e-09
1890,1.723660742518549e-08,2.3499578696622186e-08
1891,1.8091733355622406e-09,8.281324560248794e-09
1892,5.44634332637029e-09,1.0421430172940286e-07
1893,5.087777115742087e-11,3.9977308651271016e-10
1894,1.6771075324755022e-08,5.979642469888335e-10
1895,7.52007514830935e-11,3.37878605458993e-10
1896,2.1620004604382563e-10,1.292178114472529e-06
1897,2.612085634303146e-09,1.2679637806588408e-09
1898,2.0421804117545357e-09,3.5584730954224706e-08
1899,2.1158262811415693e-09,6.578909284540581e-11
1900,4.390206810258658e-09,2.5407297401403643e-07
1901,6.893254422801398e-07,1.756399053022535e-08
1902,2.2628001615437954e-06,9.276077642479268e-07
1903,4.2778942217685234e-07,3.684191176662917e-07
1904,1.6836867149633847e-08,4.303773387597214e-09
1905,4.234413488923105e-11,8.138542170199836e-11
1906,1.522986597333547e-12,5.206710697064939e-10
