model,launch,time_ns,site_i,site_j,G_ij
hardcore,Q6_Q7,10.5,8,1,2.671905102402262e-06
hardcore,Q6_Q7,10.5,8,2,9.951621136130004e-05
hardcore,Q6_Q7,10.5,8,3,0.0023798993353304656
hardcore,Q6_Q7,10.5,8,4,0.030755897520141358
hardcore,Q6_Q7,10.5,8,5,0.16343888325707556
hardcore,Q6_Q7,10.5,8,6,0.16049949903948826
hardcore,Q6_Q7,10.5,8,7,0.0471877088564981
hardcore,Q6_Q7,10.5,8,8,0.0
hardcore,Q6_Q7,10.5,8,9,0.0007895567430471002
hardcore,Q6_Q7,10.5,8,10,0.00014288657004170573
hardcore,Q6_Q7,10.5,8,11,9.014144600375795e-06
hardcore,Q6_Q7,10.5,8,12,3.157888016894073e-07
hardcore,Q6_Q7,10.5,9,1,5.715333043466705e-07
hardcore,Q6_Q7,10.5,9,2,2.1085124894873156e-05
hardcore,Q6_Q7,10.5,9,3,0.0004972321967534539
hardcore,Q6_Q7,10.5,9,4,0.006276578129472992
hardcore,Q6_Q7,10.5,9,5,0.03177168050696919
hardcore,Q6_Q7,10.5,9,6,0.026115163984383884
hardcore,Q6_Q7,10.5,9,7,0.015221216081772525
hardcore,Q6_Q7,10.5,9,8,0.0007895567430471002
hardcore,Q6_Q7,10.5,9,9,0.0
hardcore,Q6_Q7,10.5,9,10,3.0191083198576334e-06
hardcore,Q6_Q7,10.5,9,11,3.4002874509589557e-07
hardcore,Q6_Q7,10.5,9,12,1.5187075914401444e-08
hardcore,Q6_Q7,10.5,10,1,4.863265569971372e-08
hardcore,Q6_Q7,10.5,10,2,1.786320141948929e-06
hardcore,Q6_Q7,10.5,10,3,4.18524564564447e-05
hardcore,Q6_Q7,10.5,10,4,0.000522497495640757
hardcore,Q6_Q7,10.5,10,5,0.002583474069478495
hardcore,Q6_Q7,10.5,10,6,0.00193363651531142
hardcore,Q6_Q7,10.5,10,7,0.0015250237307284297
hardcore,Q6_Q7,10.5,10,8,0.00014288657004170573
hardcore,Q6_Q7,10.5,10,9,3.0191083198576334e-06
hardcore,Q6_Q7,10.5,10,10,0.0
hardcore,Q6_Q7,10.5,10,11,3.894573020405934e-09
hardcore,Q6_Q7,10.5,10,12,3.124418529015558e-10
hardcore,Q6_Q7,10.5,11,1,2.195489519362415e-09
hardcore,Q6_Q7,10.5,11,2,8.043735997817276e-08
hardcore,Q6_Q7,10.5,11,3,1.8774768653733675e-06
hardcore,Q6_Q7,10.5,11,4,2.3287328764397395e-05
hardcore,Q6_Q7,10.5,11,5,0.00011354555482509984
hardcore,Q6_Q7,10.5,11,6,8.015867549462984e-05
hardcore,Q6_Q7,10.5,11,7,7.524622217061734e-05
hardcore,Q6_Q7,10.5,11,8,9.014144600375795e-06
hardcore,Q6_Q7,10.5,11,9,3.4002874509589557e-07
hardcore,Q6_Q7,10.5,11,10,3.894573020405934e-09
hardcore,Q6_Q7,10.5,11,11,0.0
hardcore,Q6_Q7,10.5,11,12,2.2676165436087914e-12
hardcore,Q6_Q7,10.5,12,1,6.320562937499974e-11
hardcore,Q6_Q7,10.5,12,2,2.3117554537738024e-09
hardcore,Q6_Q7,10.5,12,3,5.382123061231506e-08
hardcore,Q6_Q7,10.5,12,4,6.646564805667423e-07
hardcore,Q6_Q7,10.5,12,5,3.2100903875052182e-06
hardcore,Q6_Q7,10.5,12,6,2.1750984640998115e-06
hardcore,Q6_Q7,10.5,12,7,2.2941505240522146e-06
hardcore,Q6_Q7,10.5,12,8,3.157888016894073e-07
hardcore,Q6_Q7,10.5,12,9,1.5187075914401444e-08
hardcore,Q6_Q7,10.5,12,10,3.124418529015558e-10
hardcore,Q6_Q7,10.5,12,11,2.2676165436087914e-12
hardcore,Q6_Q7,10.5,12,12,0.0
hardcore,Q6_Q7,19.5,1,1,0.0
hardcore,Q6_Q7,19.5,1,2,1.7886884612699868e-07
hardcore,Q6_Q7,19.5,1,3,6.343988628263055e-06
hardcore,Q6_Q7,19.5,1,4,7.783930373266106e-05
hardcore,Q6_Q7,19.5,1,5,0.0003504832016296354
hardcore,Q6_Q7,19.5,1,6,0.0003197095428529044
hardcore,Q6_Q7,19.5,1,7,9.227757058848263e-05
hardcore,Q6_Q7,19.5,1,8,0.0004087807719725169
hardcore,Q6_Q7,19.5,1,9,0.0007061080221822257
hardcore,Q6_Q7,19.5,1,10,0.00028438217688567735
hardcore,Q6_Q7,19.5,1,11,5.2109295315030166e-05
hardcore,Q6_Q7,19.5,1,12,6.305683511480515e-06
hardcore,Q6_Q7,19.5,2,1,1.7886884612699868e-07
hardcore,Q6_Q7,19.5,2,2,0.0
hardcore,Q6_Q7,19.5,2,3,1.9840609799788816e-05
hardcore,Q6_Q7,19.5,2,4,0.00045192008329204126
hardcore,Q6_Q7,19.5,2,5,0.002667916666049962
hardcore,Q6_Q7,19.5,2,6,0.0029902606348716464
hardcore,Q6_Q7,19.5,2,7,0.0006329418428942528
hardcore,Q6_Q7,19.5,2,8,0.004011092336808934
hardcore,Q6_Q7,19.5,2,9,0.006456229384079876
hardcore,Q6_Q7,19.5,2,10,0.002542945171026125
hardcore,Q6_Q7,19.5,2,11,0.00046064485748902376
hardcore,Q6_Q7,19.5,2,12,5.530984593499069e-05
hardcore,Q6_Q7,19.5,3,1,6.343988628263055e-06
hardcore,Q6_Q7,19.5,3,2,1.9840609799788816e-05
hardcore,Q6_Q7,19.5,3,3,0.0
hardcore,Q6_Q7,19.5,3,4,0.0011345514986127883
hardcore,Q6_Q7,19.5,3,5,0.012196626292792636
hardcore,Q6_Q7,19.5,3,6,0.018864100188120434
hardcore,Q6_Q7,19.5,3,7,0.002367546909805054
hardcore,Q6_Q7,19.5,3,8,0.026974084834937788
hardcore,Q6_Q7,19.5,3,9,0.03946595426658692
hardcore,Q6_Q7,19.5,3,10,0.01505802904131297
hardcore,Q6_Q7,19.5,3,11,0.0026824600968940043
hardcore,Q6_Q7,19.5,3,12,0.0003184072017883677
hardcore,Q6_Q7,19.5,4,1,7.783930373266106e-05
hardcore,Q6_Q7,19.5,4,2,0.00045192008329204126
hardcore,Q6_Q7,19.5,4,3,0.0011345514986127883
hardcore,Q6_Q7,19.5,4,4,0.0
hardcore,Q6_Q7,19.5,4,5,0.018628501077171258
hardcore,Q6_Q7,19.5,4,6,0.058556753784435575
hardcore,Q6_Q7,19.5,4,7,0.0017619152209405215
hardcore,Q6_Q7,19.5,4,8,0.09297339403250707
hardcore,Q6_Q7,19.5,4,9,0.11594980488694713
hardcore,Q6_Q7,19.5,4,10,0.04174547637508526
hardcore,Q6_Q7,19.5,4,11,0.00720530527289968
hardcore,Q6_Q7,19.5,4,12,0.0008365407044031413
hardcore,Q6_Q7,19.5,5,1,0.0003504832016296354
hardcore,Q6_Q7,19.5,5,2,0.002667916666049962
hardcore,Q6_Q7,19.5,5,3,0.012196626292792636
hardcore,Q6_Q7,19.5,5,4,0.018628501077171258
hardcore,Q6_Q7,19.5,5,5,0.0
hardcore,Q6_Q7,19.5,5,6,0.05610706949369741
hardcore,Q6_Q7,19.5,5,7,0.003544702454279722
hardcore,Q6_Q7,19.5,5,8,0.11171421621740678
hardcore,Q6_Q7,19.5,5,9,0.0970156051967066
hardcore,Q6_Q7,19.5,5,10,0.02981483282399016
hardcore,Q6_Q7,19.5,5,11,0.004684938907314855
hardcore,Q6_Q7,19.5,5,12,0.000507430427725804
hardcore,Q6_Q7,19.5,6,1,0.0003197095428529044
hardcore,Q6_Q7,19.5,6,2,0.0029902606348716464
hardcore,Q6_Q7,19.5,6,3,0.018864100188120434
hardcore,Q6_Q7,19.5,6,4,0.058556753784435575
hardcore,Q6_Q7,19.5,6,5,0.05610706949369741
hardcore,Q6_Q7,19.5,6,6,0.0
hardcore,Q6_Q7,19.5,6,7,0.03182823499488785
hardcore,Q6_Q7,19.5,6,8,0.004021387359170502
hardcore,Q6_Q7,19.5,6,9,0.0014996378605270698
hardcore,Q6_Q7,19.5,6,10,0.002347546342756978
hardcore,Q6_Q7,19.5,6,11,0.0006739945305319023
hardcore,Q6_Q7,19.5,6,12,0.00010521017268106879
hardcore,Q6_Q7,19.5,7,1,9.227757058848263e-05
hardcore,Q6_Q7,19.5,7,2,0.0006329418428942528
hardcore,Q6_Q7,19.5,7,3,0.002367546909805054
hardcore,Q6_Q7,19.5,7,4,0.0017619152209405215
hardcore,Q6_Q7,19.5,7,5,0.003544702454279722
hardcore,Q6_Q7,19.5,7,6,0.03182823499488785
hardcore,Q6_Q7,19.5,7,7,0.0
hardcore,Q6_Q7,19.5,7,8,0.05560183088650352
hardcore,Q6_Q7,19.5,7,9,0.05969635004580966
hardcore,Q6_Q7,19.5,7,10,0.020229184049948872
hardcore,Q6_Q7,19.5,7,11,0.003373042357140348
hardcore,Q6_Q7,19.5,7,12,0.00038198379603440307
hardcore,Q6_Q7,19.5,8,1,0.0004087807719725169
hardcore,Q6_Q7,19.5,8,2,0.004011092336808934
hardcore,Q6_Q7,19.5,8,3,0.026974084834937788
hardcore,Q6_Q7,19.5,8,4,0.09297339403250707
hardcore,Q6_Q7,19.5,8,5,0.11171421621740678
hardcore,Q6_Q7,19.5,8,6,0.004021387359170502
hardcore,Q6_Q7,19.5,8,7,0.05560183088650352
hardcore,Q6_Q7,19.5,8,8,0.0
hardcore,Q6_Q7,19.5,8,9,0.01905250838040432
hardcore,Q6_Q7,19.5,8,10,0.01313199227961616
hardcore,Q6_Q7,19.5,8,11,0.003020332604770557
hardcore,Q6_Q7,19.5,8,12,0.00042042303811410504
hardcore,Q6_Q7,19.5,9,1,0.0007061080221822257
hardcore,Q6_Q7,19.5,9,2,0.006456229384079876
hardcore,Q6_Q7,19.5,9,3,0.03946595426658692
hardcore,Q6_Q7,19.5,9,4,0.11594980488694713
hardcore,Q6_Q7,19.5,9,5,0.0970156051967066
hardcore,Q6_Q7,19.5,9,6,0.0014996378605270698
hardcore,Q6_Q7,19.5,9,7,0.05969635004580966
hardcore,Q6_Q7,19.5,9,8,0.01905250838040432
hardcore,Q6_Q7,19.5,9,9,0.0
hardcore,Q6_Q7,19.5,9,10,0.001258997424609288
hardcore,Q6_Q7,19.5,9,11,0.0005266109121914831
hardcore,Q6_Q7,19.5,9,12,9.613878638088172e-05
hardcore,Q6_Q7,19.5,10,1,0.00028438217688567735
hardcore,Q6_Q7,19.5,10,2,0.002542945171026125
hardcore,Q6_Q7,19.5,10,3,0.01505802904131297
hardcore,Q6_Q7,19.5,10,4,0.04174547637508526
hardcore,Q6_Q7,19.5,10,5,0.02981483282399016
hardcore,Q6_Q7,19.5,10,6,0.002347546342756978
hardcore,Q6_Q7,19.5,10,7,0.020229184049948872
hardcore,Q6_Q7,19.5,10,8,0.01313199227961616
hardcore,Q6_Q7,19.5,10,9,0.001258997424609288
hardcore,Q6_Q7,19.5,10,10,0.0
hardcore,Q6_Q7,19.5,10,11,2.4248437244377944e-05
hardcore,Q6_Q7,19.5,10,12,8.23361687540003e-06
hardcore,Q6_Q7,19.5,11,1,5.2109295315030166e-05
hardcore,Q6_Q7,19.5,11,2,0.00046064485748902376
hardcore,Q6_Q7,19.5,11,3,0.0026824600968940043
hardcore,Q6_Q7,19.5,11,4,0.00720530527289968
hardcore,Q6_Q7,19.5,11,5,0.004684938907314855
hardcore,Q6_Q7,19.5,11,6,0.0006739945305319023
hardcore,Q6_Q7,19.5,11,7,0.003373042357140348
hardcore,Q6_Q7,19.5,11,8,0.003020332604770557
hardcore,Q6_Q7,19.5,11,9,0.0005266109121914831
hardcore,Q6_Q7,19.5,11,10,2.4248437244377944e-05
hardcore,Q6_Q7,19.5,11,11,0.0
hardcore,Q6_Q7,19.5,11,12,2.450590475117446e-07
hardcore,Q6_Q7,19.5,12,1,6.305683511480515e-06
hardcore,Q6_Q7,19.5,12,2,5.530984593499069e-05
hardcore,Q6_Q7,19.5,12,3,0.0003184072017883677
hardcore,Q6_Q7,19.5,12,4,0.0008365407044031413
hardcore,Q6_Q7,19.5,12,5,0.000507430427725804
hardcore,Q6_Q7,19.5,12,6,0.00010521017268106879
hardcore,Q6_Q7,19.5,12,7,0.00038198379603440307
hardcore,Q6_Q7,19.5,12,8,0.00042042303811410504
hardcore,Q6_Q7,19.5,12,9,9.613878638088172e-05
hardcore,Q6_Q7,19.5,12,10,8.23361687540003e-06
hardcore,Q6_Q7,19.5,12,11,2.450590475117446e-07
hardcore,Q6_Q7,19.5,12,12,0.0
hardcore,Q6_Q7,28.5,1,1,0.0
hardcore,Q6_Q7,28.5,1,2,9.994022438538563e-05
hardcore,Q6_Q7,28.5,1,3,0.0012066977660582705
hardcore,Q6_Q7,28.5,1,4,0.0047779014161330015
hardcore,Q6_Q7,28.5,1,5,0.0042942233476238115
hardcore,Q6_Q7,28.5,1,6,0.0004357517378339417
hardcore,Q6_Q7,28.5,1,7,0.00749881053345273
hardcore,Q6_Q7,28.5,1,8,0.0009249537796781635
hardcore,Q6_Q7,28.5,1,9,0.006459853646652406
hardcore,Q6_Q7,28.5,1,10,0.014172974299682298
hardcore,Q6_Q7,28.5,1,11,0.007673362550634743
hardcore,Q6_Q7,28.5,1,12,0.002946062100860025
hardcore,Q6_Q7,28.5,2,1,9.994022438538563e-05
hardcore,Q6_Q7,28.5,2,2,0.0
hardcore,Q6_Q7,28.5,2,3,0.0012108006031855266
hardcore,Q6_Q7,28.5,2,4,0.009867388666070337
hardcore,Q6_Q7,28.5,2,5,0.013355991031307078
hardcore,Q6_Q7,28.5,2,6,0.00031466662474997724
hardcore,Q6_Q7,28.5,2,7,0.022380962828793385
hardcore,Q6_Q7,28.5,2,8,0.0014569235423472807
hardcore,Q6_Q7,28.5,2,9,0.022155532270676206
hardcore,Q6_Q7,28.5,2,10,0.04289559656951287
hardcore,Q6_Q7,28.5,2,11,0.022278311072466153
hardcore,Q6_Q7,28.5,2,12,0.00831172727533844
hardcore,Q6_Q7,28.5,3,1,0.0012066977660582705
hardcore,Q6_Q7,28.5,3,2,0.0012108006031855266
hardcore,Q6_Q7,28.5,3,3,0.0
hardcore,Q6_Q7,28.5,3,4,0.010935674554626013
hardcore,Q6_Q7,28.5,3,5,0.03009679585127472
hardcore,Q6_Q7,28.5,3,6,0.00012143035815422165
hardcore,Q6_Q7,28.5,3,7,0.047709607414768936
hardcore,Q6_Q7,28.5,3,8,0.0007168008388797866
hardcore,Q6_Q7,28.5,3,9,0.05638684067692962
hardcore,Q6_Q7,28.5,3,10,0.09320530159326904
hardcore,Q6_Q7,28.5,3,11,0.04568646381177501
hardcore,Q6_Q7,28.5,3,12,0.016350327713640155
hardcore,Q6_Q7,28.5,4,1,0.0047779014161330015
hardcore,Q6_Q7,28.5,4,2,0.009867388666070337
hardcore,Q6_Q7,28.5,4,3,0.010935674554626013
hardcore,Q6_Q7,28.5,4,4,0.0
hardcore,Q6_Q7,28.5,4,5,0.021884681052124173
hardcore,Q6_Q7,28.5,4,6,0.007185646264754861
hardcore,Q6_Q7,28.5,4,7,0.030256985200023883
hardcore,Q6_Q7,28.5,4,8,0.001465428053735891
hardcore,Q6_Q7,28.5,4,9,0.05315414074959861
hardcore,Q6_Q7,28.5,4,10,0.0620519275073144
hardcore,Q6_Q7,28.5,4,11,0.026118941950730567
hardcore,Q6_Q7,28.5,4,12,0.008288499525382506
hardcore,Q6_Q7,28.5,5,1,0.0042942233476238115
hardcore,Q6_Q7,28.5,5,2,0.013355991031307078
hardcore,Q6_Q7,28.5,5,3,0.03009679585127472
hardcore,Q6_Q7,28.5,5,4,0.021884681052124173
hardcore,Q6_Q7,28.5,5,5,0.0
hardcore,Q6_Q7,28.5,5,6,0.015634692259390896
hardcore,Q6_Q7,28.5,5,7,0.00041717293276430367
hardcore,Q6_Q7,28.5,5,8,0.010278143215177941
hardcore,Q6_Q7,28.5,5,9,0.0021675763413335023
hardcore,Q6_Q7,28.5,5,10,0.0003471699214469332
hardcore,Q6_Q7,28.5,5,11,0.0011737721519777529
hardcore,Q6_Q7,28.5,5,12,0.0008912691402065489
hardcore,Q6_Q7,28.5,6,1,0.0004357517378339417
hardcore,Q6_Q7,28.5,6,2,0.00031466662474997724
hardcore,Q6_Q7,28.5,6,3,0.00012143035815422165
hardcore,Q6_Q7,28.5,6,4,0.007185646264754861
hardcore,Q6_Q7,28.5,6,5,0.015634692259390896
hardcore,Q6_Q7,28.5,6,6,0.0
hardcore,Q6_Q7,28.5,6,7,0.02519437161882803
hardcore,Q6_Q7,28.5,6,8,0.0006623603275981651
hardcore,Q6_Q7,28.5,6,9,0.028288333054982025
hardcore,Q6_Q7,28.5,6,10,0.04894056395603624
hardcore,Q6_Q7,28.5,6,11,0.024408460888960173
hardcore,Q6_Q7,28.5,6,12,0.00884679996790309
hardcore,Q6_Q7,28.5,7,1,0.00749881053345273
hardcore,Q6_Q7,28.5,7,2,0.022380962828793385
hardcore,Q6_Q7,28.5,7,3,0.047709607414768936
hardcore,Q6_Q7,28.5,7,4,0.030256985200023883
hardcore,Q6_Q7,28.5,7,5,0.00041717293276430367
hardcore,Q6_Q7,28.5,7,6,0.02519437161882803
hardcore,Q6_Q7,28.5,7,7,0.0
hardcore,Q6_Q7,28.5,7,8,0.015498217551050563
hardcore,Q6_Q7,28.5,7,9,0.007495165273199927
hardcore,Q6_Q7,28.5,7,10,0.00015585249234994637
hardcore,Q6_Q7,28.5,7,11,0.00032294924808622165
hardcore,Q6_Q7,28.5,7,12,0.0005077589323754358
hardcore,Q6_Q7,28.5,8,1,0.0009249537796781635
hardcore,Q6_Q7,28.5,8,2,0.0014569235423472807
hardcore,Q6_Q7,28.5,8,3,0.0007168008388797866
hardcore,Q6_Q7,28.5,8,4,0.001465428053735891
hardcore,Q6_Q7,28.5,8,5,0.010278143215177941
hardcore,Q6_Q7,28.5,8,6,0.0006623603275981651
hardcore,Q6_Q7,28.5,8,7,0.015498217551050563
hardcore,Q6_Q7,28.5,8,8,0.0
hardcore,Q6_Q7,28.5,8,9,0.021301973199322054
hardcore,Q6_Q7,28.5,8,10,0.03081212527668445
hardcore,Q6_Q7,28.5,8,11,0.014309169866770789
hardcore,Q6_Q7,28.5,8,12,0.004916363715014359
hardcore,Q6_Q7,28.5,9,1,0.006459853646652406
hardcore,Q6_Q7,28.5,9,2,0.022155532270676206
hardcore,Q6_Q7,28.5,9,3,0.05638684067692962
hardcore,Q6_Q7,28.5,9,4,0.05315414074959861
hardcore,Q6_Q7,28.5,9,5,0.0021675763413335023
hardcore,Q6_Q7,28.5,9,6,0.028288333054982025
hardcore,Q6_Q7,28.5,9,7,0.007495165273199927
hardcore,Q6_Q7,28.5,9,8,0.021301973199322054
hardcore,Q6_Q7,28.5,9,9,0.0
hardcore,Q6_Q7,28.5,9,10,0.011542136336457754
hardcore,Q6_Q7,28.5,9,11,0.010869294619348286
hardcore,Q6_Q7,28.5,9,12,0.005651848048743226
hardcore,Q6_Q7,28.5,10,1,0.014172974299682298
hardcore,Q6_Q7,28.5,10,2,0.04289559656951287
hardcore,Q6_Q7,28.5,10,3,0.09320530159326904
hardcore,Q6_Q7,28.5,10,4,0.0620519275073144
hardcore,Q6_Q7,28.5,10,5,0.0003471699214469332
hardcore,Q6_Q7,28.5,10,6,0.04894056395603624
hardcore,Q6_Q7,28.5,10,7,0.00015585249234994637
hardcore,Q6_Q7,28.5,10,8,0.03081212527668445
hardcore,Q6_Q7,28.5,10,9,0.011542136336457754
hardcore,Q6_Q7,28.5,10,10,0.0
hardcore,Q6_Q7,28.5,10,11,0.0013938645463041318
hardcore,Q6_Q7,28.5,10,12,0.001505722824100797
hardcore,Q6_Q7,28.5,11,1,0.007673362550634743
hardcore,Q6_Q7,28.5,11,2,0.022278311072466153
hardcore,Q6_Q7,28.5,11,3,0.04568646381177501
hardcore,Q6_Q7,28.5,11,4,0.026118941950730567
hardcore,Q6_Q7,28.5,11,5,0.0011737721519777529
hardcore,Q6_Q7,28.5,11,6,0.024408460888960173
hardcore,Q6_Q7,28.5,11,7,0.00032294924808622165
hardcore,Q6_Q7,28.5,11,8,0.014309169866770789
hardcore,Q6_Q7,28.5,11,9,0.010869294619348286
hardcore,Q6_Q7,28.5,11,10,0.0013938645463041318
hardcore,Q6_Q7,28.5,11,11,0.0
hardcore,Q6_Q7,28.5,11,12,0.00013294728916196056
hardcore,Q6_Q7,28.5,12,1,0.002946062100860025
hardcore,Q6_Q7,28.5,12,2,0.00831172727533844
hardcore,Q6_Q7,28.5,12,3,0.016350327713640155
hardcore,Q6_Q7,28.5,12,4,0.008288499525382506
hardcore,Q6_Q7,28.5,12,5,0.0008912691402065489
hardcore,Q6_Q7,28.5,12,6,0.00884679996790309
hardcore,Q6_Q7,28.5,12,7,0.0005077589323754358
hardcore,Q6_Q7,28.5,12,8,0.004916363715014359
hardcore,Q6_Q7,28.5,12,9,0.005651848048743226
hardcore,Q6_Q7,28.5,12,10,0.001505722824100797
hardcore,Q6_Q7,28.5,12,11,0.00013294728916196056
hardcore,Q6_Q7,28.5,12,12,0.0
hardcore,Q6_Q7,37.5,1,1,0.0
hardcore,Q6_Q7,37.5,1,2,0.004018194745099308
hardcore,Q6_Q7,37.5,1,3,0.01564151696736957
hardcore,Q6_Q7,37.5,1,4,0.01610860466037378
hardcore,Q6_Q7,37.5,1,5,0.0005129417284775679
hardcore,Q6_Q7,37.5,1,6,0.028396947209362283
hardcore,Q6_Q7,37.5,1,7,0.00036129853198554104
hardcore,Q6_Q7,37.5,1,8,0.037210077618014814
hardcore,Q6_Q7,37.5,1,9,0.005385166352248164
hardcore,Q6_Q7,37.5,1,10,0.029003834069446996
hardcore,Q6_Q7,37.5,1,11,0.056506111044064666
hardcore,Q6_Q7,37.5,1,12,0.08691274863766484
hardcore,Q6_Q7,37.5,2,1,0.004018194745099308
hardcore,Q6_Q7,37.5,2,2,0.0
hardcore,Q6_Q7,37.5,2,3,0.0044851462014828215
hardcore,Q6_Q7,37.5,2,4,0.015285022211643138
hardcore,Q6_Q7,37.5,2,5,0.0006146975134872826
hardcore,Q6_Q7,37.5,2,6,0.019866198597954212
hardcore,Q6_Q7,37.5,2,7,0.003022741060063534
hardcore,Q6_Q7,37.5,2,8,0.029993731733608836
hardcore,Q6_Q7,37.5,2,9,0.0012448436634533975
hardcore,Q6_Q7,37.5,2,10,0.031230326258022745
hardcore,Q6_Q7,37.5,2,11,0.049094870294260476
hardcore,Q6_Q7,37.5,2,12,0.06540341497820142
hardcore,Q6_Q7,37.5,3,1,0.01564151696736957
hardcore,Q6_Q7,37.5,3,2,0.0044851462014828215
hardcore,Q6_Q7,37.5,3,3,0.0
hardcore,Q6_Q7,37.5,3,4,0.01206344457377675
hardcore,Q6_Q7,37.5,3,5,0.005306313071946875
hardcore,Q6_Q7,37.5,3,6,0.010010218625315497
hardcore,Q6_Q7,37.5,3,7,0.007813099602940722
hardcore,Q6_Q7,37.5,3,8,0.019015294934383215
hardcore,Q6_Q7,37.5,3,9,6.270905207121763e-05
hardcore,Q6_Q7,37.5,3,10,0.02847297184820684
hardcore,Q6_Q7,37.5,3,11,0.03460303791470205
hardcore,Q6_Q7,37.5,3,12,0.03728929799376856
hardcore,Q6_Q7,37.5,4,1,0.01610860466037378
hardcore,Q6_Q7,37.5,4,2,0.015285022211643138
hardcore,Q6_Q7,37.5,4,3,0.01206344457377675
hardcore,Q6_Q7,37.5,4,4,0.0
hardcore,Q6_Q7,37.5,4,5,0.008801043681744811
hardcore,Q6_Q7,37.5,4,6,0.0021581541537422162
hardcore,Q6_Q7,37.5,4,7,0.005330314773807801
hardcore,Q6_Q7,37.5,4,8,0.0008682083912931472
hardcore,Q6_Q7,37.5,4,9,0.005253676063370912
hardcore,Q6_Q7,37.5,4,10,0.0004699078493942897
hardcore,Q6_Q7,37.5,4,11,0.0003992983586393458
hardcore,Q6_Q7,37.5,4,12,0.003961081596565029
hardcore,Q6_Q7,37.5,5,1,0.0005129417284775679
hardcore,Q6_Q7,37.5,5,2,0.0006146975134872826
hardcore,Q6_Q7,37.5,5,3,0.005306313071946875
hardcore,Q6_Q7,37.5,5,4,0.008801043681744811
hardcore,Q6_Q7,37.5,5,5,0.0
hardcore,Q6_Q7,37.5,5,6,0.013518439650004384
hardcore,Q6_Q7,37.5,5,7,0.0007332152136665898
hardcore,Q6_Q7,37.5,5,8,0.018858227486019414
hardcore,Q6_Q7,37.5,5,9,0.0017063619849935305
hardcore,Q6_Q7,37.5,5,10,0.016835285490435378
hardcore,Q6_Q7,37.5,5,11,0.029632152095211556
hardcore,Q6_Q7,37.5,5,12,0.04271684003741978
hardcore,Q6_Q7,37.5,6,1,0.028396947209362283
hardcore,Q6_Q7,37.5,6,2,0.019866198597954212
hardcore,Q6_Q7,37.5,6,3,0.010010218625315497
hardcore,Q6_Q7,37.5,6,4,0.0021581541537422162
hardcore,Q6_Q7,37.5,6,5,0.013518439650004384
hardcore,Q6_Q7,37.5,6,6,0.0
hardcore,Q6_Q7,37.5,6,7,0.010793749684654247
hardcore,Q6_Q7,37.5,6,8,0.0009912644174993777
hardcore,Q6_Q7,37.5,6,9,0.00481300853839213
hardcore,Q6_Q7,37.5,6,10,0.00830242360980244
hardcore,Q6_Q7,37.5,6,11,0.003657471906828226
hardcore,Q6_Q7,37.5,6,12,0.0005926859540596511
hardcore,Q6_Q7,37.5,7,1,0.00036129853198554104
hardcore,Q6_Q7,37.5,7,2,0.003022741060063534
hardcore,Q6_Q7,37.5,7,3,0.007813099602940722
hardcore,Q6_Q7,37.5,7,4,0.005330314773807801
hardcore,Q6_Q7,37.5,7,5,0.0007332152136665898
hardcore,Q6_Q7,37.5,7,6,0.010793749684654247
hardcore,Q6_Q7,37.5,7,7,0.0
hardcore,Q6_Q7,37.5,7,8,0.013311553978378502
hardcore,Q6_Q7,37.5,7,9,0.002816236783832699
hardcore,Q6_Q7,37.5,7,10,0.008971781957080156
hardcore,Q6_Q7,37.5,7,11,0.019525172480603616
hardcore,Q6_Q7,37.5,7,12,0.03204505856501615
hardcore,Q6_Q7,37.5,8,1,0.037210077618014814
hardcore,Q6_Q7,37.5,8,2,0.029993731733608836
hardcore,Q6_Q7,37.5,8,3,0.019015294934383215
hardcore,Q6_Q7,37.5,8,4,0.0008682083912931472
hardcore,Q6_Q7,37.5,8,5,0.018858227486019414
hardcore,Q6_Q7,37.5,8,6,0.0009912644174993777
hardcore,Q6_Q7,37.5,8,7,0.013311553978378502
hardcore,Q6_Q7,37.5,8,8,0.0
hardcore,Q6_Q7,37.5,8,9,0.008672397389896266
hardcore,Q6_Q7,37.5,8,10,0.005253932741181451
hardcore,Q6_Q7,37.5,8,11,0.0006158269537958013
hardcore,Q6_Q7,37.5,8,12,0.0007405360722248039
hardcore,Q6_Q7,37.5,9,1,0.005385166352248164
hardcore,Q6_Q7,37.5,9,2,0.0012448436634533975
hardcore,Q6_Q7,37.5,9,3,6.270905207121763e-05
hardcore,Q6_Q7,37.5,9,4,0.005253676063370912
hardcore,Q6_Q7,37.5,9,5,0.0017063619849935305
hardcore,Q6_Q7,37.5,9,6,0.00481300853839213
hardcore,Q6_Q7,37.5,9,7,0.002816236783832699
hardcore,Q6_Q7,37.5,9,8,0.008672397389896266
hardcore,Q6_Q7,37.5,9,9,0.0
hardcore,Q6_Q7,37.5,9,10,0.012054451123462623
hardcore,Q6_Q7,37.5,9,11,0.01542555185465639
hardcore,Q6_Q7,37.5,9,12,0.017416745491296737
hardcore,Q6_Q7,37.5,10,1,0.029003834069446996
hardcore,Q6_Q7,37.5,10,2,0.031230326258022745
hardcore,Q6_Q7,37.5,10,3,0.02847297184820684
hardcore,Q6_Q7,37.5,10,4,0.0004699078493942897
hardcore,Q6_Q7,37.5,10,5,0.016835285490435378
hardcore,Q6_Q7,37.5,10,6,0.00830242360980244
hardcore,Q6_Q7,37.5,10,7,0.008971781957080156
