launch,time_ns,site,density
Q1,9.5,5,0.00011836145682663129
Q1,9.5,6,2.701899404189327e-06
Q1,9.5,7,4.326162581324387e-08
Q1,9.5,8,5.068554734450763e-10
Q1,9.5,9,4.533483895858024e-12
Q1,9.5,10,3.1975106747082185e-14
Q1,9.5,11,1.810293663619624e-16
Q1,10.0,1,0.5442562284012875
Q1,10.0,2,0.38811225636126356
Q1,10.0,3,0.06301659161153166
Q1,10.0,4,0.004435472026357833
Q1,10.0,5,0.00017493485556732767
Q1,10.0,6,4.436830058009696e-06
Q1,10.0,7,7.88780424415878e-08
Q1,10.0,8,1.0256340923997191e-09
Q1,10.0,9,1.0177889966346432e-11
Q1,10.0,10,7.962663216458893e-14
Q1,10.0,11,5.004310135062338e-16
Q1,10.5,1,0.5093909111014976
Q1,10.5,2,0.41029686264945164
Q1,10.5,3,0.07425347502823693
Q1,10.5,4,0.00579835071097322
Q1,10.5,5,0.0002531596652353472
Q1,10.5,6,7.099367184270432e-06
Q1,10.5,7,1.3945274802073548e-07
Q1,10.5,8,2.0025431231982643e-09
Q1,10.5,9,2.1939178962398704e-11
Q1,10.5,10,1.8944875564500634e-13
Q1,10.5,11,1.315208001391922e-15
Q1,11.0,1,0.47480519057675924
Q1,11.0,2,0.43079344291784416
Q1,11.0,3,0.08656263714050297
Q1,11.0,4,0.007467995809040364
Q1,11.0,5,0.0003593951716011694
Q1,11.0,6,1.1094819563149688e-05
Q1,11.0,7,2.397336557233128e-07
Q1,11.0,8,3.785021564692636e-09
Q1,11.0,9,4.557622991260953e-11
Q1,11.0,10,4.3244721644667514e-13
Q1,11.0,11,3.301590105868925e-15
Q1,11.5,1,0.44068217121913006
Q1,11.5,2,0.4493943985072265
Q1,11.5,3,0.09991703774152938
Q1,11.5,4,0.009487702153643177
Q1,11.5,5,0.0005013128719797497
Q1,11.5,6,1.6968758394915177e-05
Q1,11.5,7,4.0171049295078824e-07
Q1,11.5,8,6.945104461532584e-09
Q1,11.5,9,9.154070640472405e-11
Q1,11.5,10,9.50517762270454e-13
Q1,11.5,11,7.948474353571865e-15
Q1,12.0,1,0.4071948219938916
Q1,12.0,2,0.46591609507803966
Q1,12.0,3,0.1142726418902135
Q1,12.0,4,0.011902287263810152
Q1,12.0,5,0.0006880404470431009
Q1,12.0,6,2.5443243996559946e-05
Q1,12.0,7,6.575009456521426e-07
Q1,12.0,8,1.2401756399037828e-08
Q1,12.0,9,1.7826707988665492e-10
Q1,12.0,10,2.0181310175944634e-12
Q1,12.0,11,1.8416441202162065e-14
Q1,12.5,1,0.3745046910416192
Q1,12.5,2,0.48020069794690434
Q1,12.5,3,0.12956834696113728
Q1,12.5,4,0.01475743188614659
Q1,12.5,5,0.0009302980135114008
Q1,12.5,6,3.7459078425503364e-05
Q1,12.5,7,1.0531322927320804e-06
Q1,12.5,8,2.1598342533861136e-08
Q1,12.5,9,3.374289256579511e-10
Q1,12.5,10,4.15057228273837e-12
Q1,12.5,11,4.1193712190596866e-14
Q1,13.0,1,0.34276077343748373
Q1,13.0,2,0.4921176479646007
Q1,13.0,3,0.14572620523685526
Q1,13.0,4,0.01809893634799558
Q1,13.0,5,0.001240521854543529
Q1,13.0,6,5.4224356263080656e-05
Q1,13.0,7,1.6534165419379629e-06
Q1,13.0,8,3.675518895986277e-08
Q1,13.0,9,6.221492102022329e-10
Q1,13.0,10,8.288986012091255e-12
Q1,13.0,11,8.91955952130448e-14
Q1,13.5,1,0.31209854179758334
Q1,13.5,2,0.5015647632406235
Q1,13.5,3,0.1626519415580441
Q1,13.5,4,0.02197190289171957
Q1,13.5,5,0.0016329705651928314
Q1,13.5,6,7.726944791396401e-05
Q1,13.5,7,2.548140410070175e-06
Q1,13.5,8,6.122265641008607e-08
Q1,13.5,9,1.1195600035784003e-09
Q1,13.5,10,1.6109208026274408e-11
Q1,13.5,11,1.8741009179986764e-13
Q1,14.0,1,0.2826391471947719
Q1,14.0,2,0.5084689575193185
Q1,14.0,3,0.1802357603823225
Q1,14.0,4,0.026419856335285177
Q1,14.0,5,0.0021238084043743175
Q1,14.0,6,0.00010850838369813842
Q1,14.0,7,3.859813064676086e-06
Q1,14.0,8,9.996660847183962e-08
Q1,14.0,9,1.969647677433638e-09
Q1,14.0,10,3.052584653207347e-11
Q1,14.0,11,3.8292598401465633e-13
Q1,14.5,1,0.2544887955587425
Q1,14.5,2,0.5127865715785515
Q1,14.5,3,0.1983534315338588
Q1,14.5,4,0.03148381738113017
Q1,14.5,5,0.002731160624542143
Q1,14.5,6,0.00015030641405287766
Q1,14.5,7,5.753233189641956e-06
Q1,14.5,8,1.602256472503818e-07
Q1,14.5,9,3.3930246452682694e-09
Q1,14.5,10,5.649820967239878e-11
Q1,14.5,11,7.623346916962701e-13
Q1,15.0,1,0.22773830241994453
Q1,15.0,2,0.5145033195682224
Q1,15.0,3,0.21686763904266457
Q1,15.0,4,0.03720134462601683
Q1,15.0,5,0.00347513566515124
Q1,15.0,6,0.00020555330364513847
Q1,15.0,7,8.447151369718244e-06
Q1,15.0,8,2.52388036725141e-07
Q1,15.0,9,5.731173637464145e-09
Q1,15.0,10,1.0229423033333598e-10
Q1,15.0,11,1.4812795833794776e-12
Q1,15.5,1,0.20246282654720743
Q1,15.5,2,0.5136338576483684
Q1,15.5,3,0.23562957286053443
Q1,15.5,4,0.04360556276647116
Q1,15.5,5,0.004377809352392318
Q1,15.5,6,0.0002777416784562284
Q1,15.5,7,1.222831264281555e-05
Q1,15.5,8,3.9114582175731674e-07
Q1,15.5,9,9.503854771631935e-09
Q1,15.5,10,1.8143727414007098e-10
Q1,15.5,11,2.8136264125611895e-12
Q1,16.0,1,0.17872178075700088
Q1,16.0,2,0.5102209875432439
Q1,16.0,3,0.254480738980699
Q1,16.0,4,0.050724195610196365
Q1,16.0,5,0.005463166648752652
Q1,16.0,6,0.00037104948927851265
Q1,16.0,7,1.746816593063454e-05
Q1,16.0,8,5.969942200847473e-07
Q1,16.0,9,1.548979194859603e-08
Q1,16.0,10,3.1565458203184574e-10
Q1,16.0,11,5.231747968699788e-12
Q1,16.5,1,0.1565589159693875
Q1,16.5,2,0.5043345126207387
Q1,16.5,3,0.27325495965459
Q1,16.5,4,0.05857862326254225
Q1,16.5,5,0.006756997041256696
Q1,16.5,6,0.0004904253878533596
Q1,16.5,7,2.464252050914602e-05
Q1,16.5,8,8.981558061346203e-07
Q1,16.5,9,2.4838508491353185e-08
Q1,16.5,10,5.392724039960902e-10
Q1,16.5,11,9.535302811002287e-12
Q1,17.0,1,0.13600257248169428
Q1,17.0,2,0.4960697687629512
Q1,17.0,3,0.2917805320580801
Q1,17.0,4,0.0671829832347572
Q1,17.0,5,0.008286740342729637
Q1,17.0,6,0.0006416755392584651
Q1,17.0,7,3.435441334331693e-05
Q1,17.0,8,1.3330211521459726e-06
Q1,17.0,9,3.9223308860472824e-08
Q1,17.0,10,9.056704726520438e-10
Q1,17.0,11,1.7054378149134763e-11
Q1,17.5,1,0.11706609045358435
Q1,17.5,2,0.48554585654702664
Q1,17.5,3,0.30988251096852615
Q1,17.5,4,0.07654333520095773
Q1,17.5,5,0.010081280498372116
Q1,17.5,6,0.0008315501230762415
Q1,17.5,7,4.736042370030033e-05
Q1,17.5,8,1.953210213932699e-06
Q1,17.5,9,6.104794993868905e-08
Q1,17.5,10,1.4966278946455616e-09
Q1,17.5,11,2.9964935751648e-11
Q1,18.0,1,0.09974836977206657
Q1,18.0,2,0.4729036050461523
Q1,18.0,3,0.32738507882033097
Q1,18.0,4,0.08665690870515273
Q1,18.0,5,0.012170685928971213
Q1,18.0,6,0.0010678275139411372
Q1,18.0,7,6.460063183345529e-05
Q1,18.0,8,2.827371548236219e-06
Q1,18.0,9,9.372255595202604e-08
Q1,18.0,10,2.435676199147701e-09
Q1,18.0,11,5.1771421892354586e-11
Q1,18.5,1,0.08403456781486107
Q1,18.5,2,0.45830330083750076
Q1,18.5,3,0.3441139649471785
Q1,18.5,4,0.09751145228813383
Q1,18.5,5,0.014585895987338447
Q1,18.5,6,0.0013593938873520345
Q1,18.5,7,8.723236575902237e-05
Q1,18.5,8,4.045849058571683e-06
Q1,18.5,9,1.42027845510801e-07
Q1,18.5,10,3.906937525344811e-09
Q1,18.5,11,8.80348229674699e-11
Q1,19.0,1,0.0698969221752844
Q1,19.0,2,0.4419222185245023
Q1,19.0,3,0.35989887491881545
Q1,19.0,4,0.10908470127481648
Q1,19.0,5,0.01735835423793196
Q1,19.0,6,0.001716315777522712
Q1,19.0,7,0.00011666781354803974
Q1,19.0,8,5.726357948531868e-06
Q1,19.0,9,2.1259079064006397e-07
Q1,19.0,10,6.1813831118469525e-09
Q1,19.0,11,1.4745646492328825e-10
Q1,19.5,1,0.05729568416802095
Q1,19.5,2,0.42395199121199506
Q1,19.5,3,0.3745758906527287
Q1,19.5,4,0.12134397985217778
Q1,19.5,5,0.020519590469986488
Q1,19.5,6,0.002149902928996059
Q1,19.5,7,0.00015461549775837844
Q1,19.5,8,8.020822408348644e-06
Q1,19.5,9,3.14499439502073e-07
Q1,19.5,10,9.65301773409236e-09
Q1,19.5,11,2.434711092704857e-10
Q1,20.0,1,0.04618014791594982
Q1,20.0,2,0.4045958608912993
Q1,20.0,3,0.3879898024277817
Q1,20.0,4,0.1342459511007849
Q1,20.0,5,0.02410075459817579
Q1,20.0,6,0.002672758641105181
Q1,20.0,7,0.00020312551362582106
Q1,20.0,8,1.112353669985021e-05
Q1,20.0,9,4.600898174725737e-07
Q1,20.0,10,1.4888199792899447e-08
Q1,20.0,11,3.9656068269762096e-10
Q1,20.5,1,0.03648975903317497
Q1,20.5,2,0.38406584958488005
Q1,20.5,3,0.3999963350374012
Q1,20.5,4,0.14773652635113205
Q1,20.5,5,0.028132106866074057
Q1,20.5,6,0.00329881471210517
Q1,20.5,7,0.00026463832381338527
Q1,20.5,8,1.5280818106631697e-05
Q1,20.5,9,6.659435698694427e-07
Q1,20.5,10,2.2692166387213593e-08
Q1,20.5,11,6.375763446653769e-10
Q1,21.0,1,0.02815528637442648
Q1,21.0,2,0.3625798923639485
Q1,21.0,3,0.4104642320721725
Q1,21.0,4,0.16175094265871046
Q1,21.0,5,0.032642470019087474
Q1,21.0,6,0.004043348055306077
Q1,21.0,7,0.00034203678071979
Q1,21.0,8,2.0802324002122903e-05
Q1,21.0,9,9.541412988933116e-07
Q1,21.0,10,3.419787131642509e-08
Q1,21.0,11,1.0124564879034937e-09
Q1,21.5,1,0.02110004001828733
Q1,21.5,2,0.34035897299406864
Q1,21.5,3,0.419277164682369
Q1,21.5,4,0.17621401437433562
Q1,21.5,5,0.03765865032668299
Q1,21.5,6,0.004922976089363453
Q1,21.5,7,0.00043870091387543636
Q1,21.5,8,2.8074205345188433e-05
Q1,21.5,9,1.3538233290814423e-06
Q1,21.5,10,5.098348593688758e-08
Q1,21.5,11,1.5888576352203584e-09
Q1,22.0,1,0.015241118589765885
Q1,22.0,2,0.31762430200037606
Q1,22.0,3,0.4263354340962096
Q1,22.0,4,0.19104056177958612
Q1,22.0,5,0.043204835479835266
Q1,22.0,6,0.0059556281045221185
Q1,22.0,7,0.0005585648765971439
Q1,22.0,8,3.7574264508769064e-05
Q1,22.0,9,1.9031168351487121e-06
Q1,22.0,10,7.522638290627667e-08
Q1,22.0,11,2.465381147101974e-09
Q1,22.5,1,0.010490669201560911
Q1,22.5,2,0.2945945754014746
Q1,22.5,3,0.43155744060594237
Q1,22.5,4,0.20613601661660247
Q1,22.5,5,0.04930197844005733
Q1,22.5,6,0.007160489980286334
Q1,22.5,7,0.0007061752951122729
Q1,22.5,8,4.988927574952763e-05
Q1,22.5,9,2.651495779173763e-06
Q1,22.5,10,1.099031454782402e-07
Q1,22.5,11,3.784289576529957e-09
Q1,23.0,1,0.006757143694495339
Q1,23.0,2,0.2714833502744006
Q1,23.0,3,0.4348808956189977
Q1,23.0,4,0.2213972011256757
Q1,23.0,5,0.055967177243471444
Q1,23.0,6,0.008557919880463498
Q1,23.0,7,0.0008867501075620094
Q1,23.0,8,6.573461112447591e-05
Q1,23.0,9,3.6626477938608963e-06
Q1,23.0,10,1.590471432401358e-07
Q1,23.0,11,5.748872202899791e-09
Q1,23.5,1,0.003946535474356475
Q1,23.5,2,0.2484965707252417
Q1,23.5,3,0.43626375763573483
Q1,23.5,4,0.23671327397403233
Q1,23.5,5,0.06321306154094261
Q1,23.5,6,0.010169332879923207
Q1,23.5,7,0.0011062368228764285
Q1,23.5,8,8.597629258824337e-05
Q1,23.5,9,5.017929843468954e-06
Q1,23.5,10,2.2807750970286747e-07
Q1,23.5,11,8.6469510817817e-09
Q1,24.0,1,0.001963582060120679
Q1,24.0,2,0.2258302748013109
Q1,24.0,3,0.435684877582808
Q1,24.0,4,0.2519668332770665
Q1,24.0,5,0.07104719725933484
Q1,24.0,6,0.012017052883083697
Q1,24.0,7,0.0013713689741278114
Q1,24.0,8,0.00011165556176691982
Q1,24.0,9,6.820501985946557e-06
Q1,24.0,10,3.242159649240641e-07
Q1,24.0,11,1.288242983805198e-08
Q1,24.5,1,0.0007129194599281293
Q1,24.5,2,0.2036685094478034
Q1,24.5,3,0.4331443437211656
Q1,24.5,4,0.26703516384092274
Q1,24.5,5,0.0794715211782259
Q1,24.5,6,0.014124130674562594
Q1,24.5,7,0.0016897193916324453
Q1,24.5,8,0.0001440160220040836
Q1,24.5,9,9.200235603710983e-06
Q1,24.5,10,4.570108592250095e-07
Q1,24.5,11,1.9017292097330903e-08
Q1,25.0,1,0.00010017565651157199
Q1,25.0,2,0.18218147684642666
Q1,25.0,3,0.4286635212761522
Q1,25.0,4,0.28179161285334675
Q1,25.0,5,0.0884818174130241
Q1,25.0,6,0.016514127493156585
Q1,25.0,7,0.0020697487821091255
Q1,25.0,8,0.00018453336234038907
Q1,25.0,9,1.23194987842905e-05
Q1,25.0,10,6.389910771015262e-07
Q1,25.0,11,2.7827071353812886e-08
Q1,25.5,1,3.29917913778282e-05
Q1,25.5,2,0.16152393144162921
Q1,25.5,3,0.4222847869182132
Q1,25.5,4,0.29610707557609034
Q1,25.5,5,0.09806724776529992
Q1,25.5,6,0.019210864134938173
Q1,25.5,7,0.00252084797616412
Q1,25.5,8,0.00023494761990161347
Q1,25.5,9,1.637992679816325e-05
Q1,25.5,10,8.864760301869488e-07
Q1,25.5,11,4.0373557436244126e-08
Q1,26.0,1,0.00042196106357985264
Q1,26.0,2,0.1418338427307787
Q1,26.0,3,0.4140709631702317
Q1,26.0,4,0.30985157020112336
Q1,26.0,5,0.1082099476344479
Q1,26.0,6,0.02223813626144948
Q1,26.0,7,0.003053372101938604
Q1,26.0,8,0.000297297875694109
Q1,26.0,9,2.1630289489171293e-05
Q1,26.0,10,1.22057187078255e-06
Q1,26.0,11,5.8099396504480035e-08
Q1,26.5,1,0.0011814768798714982
Q1,26.5,2,0.1232313345388002
Q1,26.5,3,0.40410446264668515
Q1,26.5,4,0.3228958789738823
Q1,26.5,5,0.1188846986763314
Q1,26.5,6,0.025619397304553163
Q1,26.5,7,0.0036786648626336276
Q1,26.5,8,0.00037395920920899484
Q1,26.5,9,2.837556948378623e-05
Q1,26.5,10,1.6683882468719862e-06
Q1,26.5,11,8.295030324032901e-08
Q1,27.0,1,0.0022304833830752244
Q1,27.0,2,0.10581790708686194
Q1,27.0,3,0.3924861566585597
Q1,27.0,4,0.33511323100336055
Q1,27.0,5,0.13005868864396583
Q1,27.0,6,0.029377411108570912
Q1,27.0,7,0.004409071044441006
Q1,27.0,8,0.0004676816599140049
Q1,27.0,9,3.698736503693074e-05
Q1,27.0,10,2.2645143553214517e-06
Q1,27.0,11,1.175318585637473e-07
Q1,27.5,1,0.0034931231188968445
Q1,27.5,2,0.0896759437695597
Q1,27.5,3,0.3793339870684677
Q1,27.5,4,0.3463810009078538
Q1,27.5,5,0.1416913678572472
Q1,27.5,6,0.033533877219438374
Q1,27.5,7,0.005257935363568281
Q1,27.5,8,0.0005816308593089016
Q1,27.5,9,4.79157286457499e-05
Q1,27.5,10,3.0527976755285536e-06
Q1,27.5,11,1.6530933792935245e-07
Q1,28.0,1,0.0048992782525016125
Q1,28.0,2,0.07486850024488015
Q1,28.0,3,0.3647813442803704
Q1,28.0,4,0.3565823966159822
Q1,28.0,5,0.1537344105329596
Q1,28.0,6,0.03810903250494359
Q1,28.0,7,0.006239585780629636
Q1,28.0,8,0.0007194299066444025
Q1,28.0,9,6.170254685296523e-05
Q1,28.0,10,4.088473506627127e-06
Q1,28.0,11,2.3086072894053693e-07
Q1,28.5,1,0.006385003389665547
Q1,28.5,2,0.06143936928231355
Q1,28.5,3,0.3489752378322901
Q1,28.5,4,0.36560810927645204
Q1,28.5,5,0.1661317877775604
Q1,28.5,6,0.04312123355381058
Q1,28.5,7,0.0073692994712966226
Q1,28.5,8,0.0008852019658348529
Q1,28.5,9,7.899655750529719e-05
Q1,28.5,10,5.440698193255375e-06
Q1,28.5,11,3.2019507785800224e-07
Q1,29.0,1,0.007892849668802075
Q1,29.0,2,0.049413410869257234
Q1,29.0,3,0.33207428917080134
Q1,29.0,4,0.37335789833953004
Q1,29.0,5,0.17881995742315923
Q1,29.0,6,0.04858652503778368
Q1,29.0,7,0.008663249746786304
Q1,29.0,8,0.0010836129619883257
Q1,29.0,9,0.00010057008772146371
Q1,29.0,10,7.195543592747056e-06
Q1,29.0,11,4.4115057748137807e-07
Q1,29.5,1,0.009372081346391031
Q1,29.5,2,0.03879713340186924
Q1,29.5,3,0.3142465787742133
Q1,29.5,4,0.37974208546217963
Q1,29.5,5,0.1917281740958793
Q1,29.5,6,0.05451819991283538
Q1,29.5,7,0.010138432368820728
Q1,29.5,8,0.0013199136550633467
Q1,29.5,9,0.0001273375785772343
Q1,29.5,10,9.459514773178935e-06
Q1,29.5,11,6.038893977497149e-07
Q1,30.0,1,0.010778787577589518
Q1,30.0,2,0.029579508435644917
Q1,30.0,3,0.2956673818181301
Q1,30.0,4,0.3846829319519781
Q1,30.0,5,0.20477892097382663
Q1,30.0,6,0.06092635796593869
Q1,30.0,7,0.01181256990260349
Q1,30.0,8,0.0015999802674322302
Q1,30.0,9,0.0001603759406920909
Q1,30.0,10,1.2363656977214799e-05
Q1,30.0,11,8.215091872758783e-07
Q1,30.5,1,0.012075893476201176
Q1,30.5,2,0.021732998488589977
Q1,30.5,3,0.2765168280136303
Q1,30.5,4,0.38811587598811537
Q1,30.5,5,0.21788846265137
Q1,30.5,6,0.0678174697655538
Q1,30.5,7,0.013703992998677722
Q1,30.5,8,0.0019303527438250278
Q1,30.5,9,0.00020094675821969777
Q1,30.5,10,1.606832135860206e-05
Q1,30.5,11,1.1107944581186054e-06
Q1,31.0,1,0.013233075805945481
Q1,31.0,2,0.015214774814262677
Q1,31.0,3,0.2569775220764281
Q1,31.0,4,0.3899906078180042
Q1,31.0,5,0.2309675164126912
Q1,31.0,6,0.0751939535307755
Q1,31.0,7,0.015831497789785248
Q1,31.0,8,0.002318269628702467
Q1,31.0,9,0.0002505203269907507
Q1,31.0,10,2.0768661691849708e-05
Q1,31.0,11,1.4931347226826456e-06
Q1,31.5,1,0.014226589792657998
Q1,31.5,2,0.009968099923889586
Q1,31.5,3,0.23723216149770593
Q1,31.5,4,0.3902719634940148
Q1,31.5,5,0.24392203706850019
Q1,31.5,6,0.08305377278070726
Q1,31.5,7,0.018214178930476995
Q1,31.5,8,0.0027716984602036694
Q1,31.5,9,0.00031080147560737497
Q1,31.5,10,2.6700935945500137e-05
Q1,31.5,11,1.9956402908343264e-06
Q1,32.0,1,0.015039014541740978
Q1,32.0,2,0.00592384795903433
Q1,32.0,3,0.21746118788731766
Q1,32.0,4,0.38894062044752514
Q1,32.0,5,0.2566541083651723
Q1,32.0,6,0.09139006284823314
Q1,32.0,7,0.02087123819252263
Q1,32.0,8,0.0032993605042202266
Q1,32.0,9,0.0003837570761220256
Q1,32.0,10,3.4149687051029365e-05
Q1,32.0,11,2.6524910607260184e-06
Q1,32.5,1,0.015658925386600207
Q1,32.5,2,0.0030021348135982617
Q1,32.5,3,0.19784050716190021
Q1,32.5,4,0.3859935812506145
Q1,32.5,5,0.26906293187617314
Q1,32.5,6,0.10019079442889446
Q1,32.5,7,0.023821768954254918
Q1,32.5,8,0.003910748589740961
Q1,32.5,9,0.00047164510364699575
Q1,32.5,10,4.345587613249956e-05
Q1,32.5,11,3.506558444084682e-06
Q1,33.0,1,0.01608050217442844
Q1,33.0,2,0.0011140291827257676
Q1,33.0,3,0.17853931227856776
Q1,33.0,4,0.3814444352369911
Q1,33.0,5,0.28104590227261367
Q1,33.0,6,0.10943848227614388
Q1,33.0,7,0.027084517381804746
Q1,33.0,8,0.004616136760306644
Q1,33.0,9,0.0005770450520622602
Q1,33.0,10,5.502603861390013e-05
Q1,33.0,11,4.611345741985468e-06
Q1,33.5,1,0.016303083010796648
Q1,33.5,2,0.00016331547483338827
Q1,33.5,3,0.15971804010346963
Q1,33.5,4,0.37532339118539576
Q1,33.5,5,0.2924997559836945
Q1,33.5,6,0.11910994694137253
Q1,33.5,7,0.030677621588529602
Q1,33.5,8,0.005426580429098743
Q1,33.5,9,0.0007028894562920158
Q1,33.5,10,6.934252871183771e-05
Q1,33.5,11,6.033297805464877e-06
Q1,34.0,1,0.016330673332149985
Q1,34.0,2,4.827975191621049e-05
Q1,34.0,3,0.14152649139677004
Q1,34.0,4,0.36767707794890603
Q1,34.0,5,0.30332177853790865
Q1,34.0,6,0.12917613708605707
Q1,34.0,7,0.034618330568500354
Q1,34.0,8,0.006353905719652363
Q1,34.0,9,0.0008524962109316554
Q1,34.0,10,8.69749105690521e-05
Q1,34.0,11,7.854536639112387e-06
Q1,34.5,1,0.016171420356274117
Q1,34.5,2,0.0006634905453828006
Q1,34.5,3,0.12410213984287835
Q1,34.5,4,0.35856811367738645
Q1,34.5,5,0.3134110543591862
Q1,34.5,6,0.13960201936236571
Q1,34.5,7,0.03892270522235879
Q1,34.5,8,0.007410686693055358
Q1,34.5,9,0.0010296013110172068
Q1,34.5,10,0.00010859254441240141
Q1,34.5,11,1.0176085683046057e-05
Q1,35.0,1,0.015837062978539065
Q1,35.0,2,0.001901547505704657
Q1,35.0,3,0.10756865261545098
Q1,35.0,4,0.34807444806100846
Q1,35.0,5,0.3226697415128426
Q1,35.0,6,0.1503465421689312
Q1,35.0,7,0.04360530431994233
Q1,35.0,8,0.008610209208150458
Q1,35.0,9,0.0012383915742953083
Q1,35.0,10,0.0001349784033634329
Q1,35.0,11,1.3121651771666308e-05
Q1,35.5,1,0.015342367042195208
Q1,35.5,2,0.0036547723533921243
Q1,35.5,3,0.0920346412052077
Q1,35.5,4,0.3362884857530115
Q1,35.5,5,0.33100435288457164
Q1,35.5,6,0.16136267874482252
Q1,35.5,7,0.04867885876376825
Q1,35.5,8,0.009966420235753002
Q1,35.5,9,0.00148353683650029
Q1,35.5,10,0.00016704414064701984
Q1,35.5,11,1.684204013105719e-05
Q1,36.0,1,0.014704555622476745
Q1,36.0,2,0.005816818469640896
Q1,36.0,3,0.07759265722410139
Q1,36.0,4,0.32331600274306704
Q1,36.0,5,0.33832702455787805
Q1,36.0,6,0.17259755407488506
Q1,36.0,7,0.0541539380201325
Q1,36.0,8,0.011493861552893664
Q1,36.0,9,0.0017702210430665926
Q1,36.0,10,0.00020584640772120243
Q1,36.0,11,2.152028413716101e-05
Q1,36.5,1,0.013942743537177695
Q1,36.5,2,0.008284177655772211
Q1,36.5,3,0.06431844370444945
Q1,36.5,4,0.30927487088404365
Q1,36.5,5,0.3445567517522962
Q1,36.5,6,0.18399265895469555
Q1,36.5,7,0.060038613059127485
Q1,36.5,8,0.013207586879780048
Q1,36.5,9,0.0021041715937512822
Q1,36.5,10,0.00025260440111634394
Q1,36.5,11,2.7377577790205497e-05
Q1,37.0,1,0.013077384743010022
Q1,37.0,2,0.010957565055417434
Q1,37.0,3,0.05227044811097098
Q1,37.0,4,0.2942936089631327
Q1,37.0,5,0.3496205726120255
Q1,37.0,6,0.19548415331770805
Q1,37.0,7,0.06633812058000958
Q1,37.0,8,0.015123061691190234
Q1,37.0,9,0.002491686232310734
Q1,37.0,10,0.00030871858940183813
Q1,37.0,11,3.46801048232093e-05
Q1,37.5,1,0.012129740611368105
Q1,37.5,2,0.013743165923028858
Q1,37.5,3,0.041489598952724846
Q1,37.5,4,0.27850978159596984
Q1,37.5,5,0.3534546804018802
Q1,37.5,6,0.20700325957805898
Q1,37.5,7,0.07305453368274317
Q1,37.5,8,0.01725604513540779
Q1,37.5,9,0.0029396567132972035
Q1,37.5,10,0.0003757905416328781
Q1,37.5,11,4.374686388831501e-05
Q1,38.0,1,0.011121376314385612
Q1,38.0,2,0.016553730785069477
Q1,38.0,3,0.03199934359550811
Q1,38.0,4,0.26206826975773506
Q1,38.0,5,0.35600544527812633
Q1,38.0,6,0.21847674531009612
Q1,38.0,7,0.08018644446911682
Q1,38.0,8,0.019622453726960705
Q1,38.0,9,0.00345558842395578
Q1,38.0,10,0.00045564374487869186
Q1,38.0,11,5.495859416762315e-05
Q1,38.5,1,0.010073691708705666
Q1,38.5,2,0.0193095085230089
Q1,38.5,3,0.02380594070624089
Q1,38.5,4,0.2451194389027473
Q1,38.5,5,0.35723032775286034
Q1,38.5,6,0.22982749309259048
Q1,38.5,7,0.0877286643069779
Q1,38.5,8,0.022238206743016534
Q1,38.5,9,0.004047615092933977
Q1,38.5,10,0.0005503452610908729
Q1,38.5,11,6.876790982751183e-05
Q1,39.0,1,0.00900749219725813
Q1,39.0,2,0.021939009956379787
Q1,39.0,3,0.016898996778860725
Q1,39.0,4,0.22781723232553014
Q1,39.0,5,0.35709866725267725
Q1,39.0,6,0.24097515381656695
Q1,39.0,7,0.09567194765896589
Q1,39.0,8,0.025119053545248318
Q1,39.0,9,0.004724507680942942
Q1,39.0,10,0.0006622280328208204
Q1,39.0,11,8.571075474946032e-05
Q1,39.5,1,0.007942604096046836
Q1,39.5,2,0.024379597566394136
Q1,39.5,3,0.011252232461515495
Q1,39.5,4,0.21031721865130965
Q1,39.5,5,0.35559233076963054
Q1,39.5,6,0.2518368782172228
Q1,39.5,7,0.10400274545374114
Q1,39.5,8,0.028280383366504395
Q1,39.5,9,0.005495676523528837
Q1,39.5,10,0.0007939136034269818
Q1,39.5,11,0.00010641929067970528
Q1,40.0,1,0.006897538051108143
Q1,40.0,2,0.026577900024079656
Q1,40.0,3,0.006824460987074848
Q1,40.0,4,0.19277462309053114
Q1,40.0,5,0.35270620849291306
Q1,40.0,6,0.2623281198702713
Q1,40.0,7,0.11270299395540916
Q1,40.0,8,0.03173701844110937
Q1,40.0,9,0.006371165784600222
Q1,40.0,10,0.0009483349708219407
Q1,40.0,11,0.0001316363320815206
Q1,40.5,1,0.005889203057852149
Q1,40.5,2,0.028490053121860197
Q1,40.5,3,0.003560757956387998
Q1,40.5,4,0.1753423723372153
Q1,40.5,5,0.3484485454653795
Q1,40.5,6,0.27236350141976556
Q1,40.5,7,0.1217499449593697
Q1,40.5,8,0.035502991714762656
Q1,40.5,9,0.007361639283126212
Q1,40.5,10,0.001128759245010403
Q1,40.5,11,0.00016223143927052112
Q1,41.0,1,0.004932672647905011
Q1,41.0,2,0.030081771507254287
Q1,41.0,3,0.0013937990821475063
Q1,41.0,4,0.15816918273084704
Q1,41.0,5,0.34284110069668794
Q1,41.0,6,0.2818577344067867
Q1,41.0,7,0.13111604290558931
Q1,41.0,8,0.039591310739734174
Q1,41.0,9,0.008478356776174074
Q1,41.0,10,0.001338809729296855
Q1,41.0,11,0.00019921877757743801
Q1,41.5,1,0.004041003843565019
Q1,41.5,2,0.03132825823891183
Q1,41.5,3,0.0002453403084790499
Q1,41.5,4,0.14139772054124763
Q1,41.5,5,0.33591912774623967
