target_ids,vp_recoil,vd_recoil,sites,grid_points_per_site,phase_samples,evaluation,reference_imbalance_time_tau,reference_edge_time_tau,parameter_match,averaging,imbalance,edge_density,imbalance_phase_std,edge_density_phase_std
T003;T004,6.0,0.45,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.3193857444444501,0.023517290408290537,0.0041949890343701834,0.0016013949846629405
T003;T004,6.0,0.45,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.2570146920491255,0.05604720159865902,nan,nan
T003;T004,6.0,0.5,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.3693674909024015,0.020482015598978054,0.002927642129972541,0.0009468210882768724
T003;T004,6.0,0.5,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.3147276927860385,0.025152961217896785,nan,nan
T003;T004,6.0,0.55,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4121334861622757,0.01822317996943973,0.0008636172934365915,0.0005155476569969619
T003;T004,6.0,0.55,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.3611922683384595,0.02023816117188022,nan,nan
T003;T004,6.0,0.6000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4499043960981024,0.016395410221255846,0.0009648566242911605,0.0013075611480145022
T003;T004,6.0,0.6000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.40168739652962665,0.01716122893093443,nan,nan
T003;T004,6.0,0.65,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4835058151236198,0.014658679517032813,0.0022186441659584055,0.0013653326670224342
T003;T004,6.0,0.65,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.43708012161413573,0.015042273223828926,nan,nan
T003;T004,7.0,0.0,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.005355320220236846,0.6639676166921602,0.0,0.0
