circuit,core_length,pass1_count_0,pass1_count_1,pass5_count_0,pass5_count_1,lambda,p_value,jsd_standard,jsd_entropy,notebook_compatibility_jsd,tvd,ict_significant,sstvd
Gx(GxGxGyGxGyGy)^2,16,47,53,58,42,2.4310438432534607,0.11895366393079887,0.006077609608133651,0.006077609608133638,0.012155219216267303,0.11000000000000001,False,
Gx(GxGxGyGxGyGy)^2Gx,16,48,52,36,64,2.963767700128722,0.08514931409625665,0.0074094192503218045,0.0074094192503219025,0.014818838500643609,0.12,False,
Gx(GxGxGyGxGyGy)^2Gy,16,100,0,99,1,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
Gx(GxGxGyGxGyGy)^2GxGx,16,56,44,48,52,1.283433367517711,0.25726163342194835,0.0032085834187942776,0.003208583418794375,0.006417166837588555,0.08000000000000004,False,
Gx(GxGxGyGxGyGy)^2GxGxGx,16,51,49,52,48,0.020018351365498233,0.8874858428248248,5.0045878413745584e-05,5.004587841384023e-05,0.00010009175682749117,0.010000000000000009,False,
Gx(GxGxGyGxGyGy)^2GyGyGy,16,2,98,1,99,0.34487423752265467,0.5570291412260818,0.0008621855938066367,0.0008621855938066997,0.0017243711876132734,0.010000000000000005,False,
Gy(GxGxGyGxGyGy)^2,16,99,1,99,1,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGxGyGxGyGy)^2Gx,16,50,50,55,45,0.5014648273252389,0.47885719595084575,0.0012536620683130972,0.0012536620683130106,0.0025073241366261943,0.05000000000000002,False,
Gy(GxGxGyGxGyGy)^2Gy,16,42,58,51,49,1.6302368345347915,0.20167029414059043,0.004075592086336979,0.00407559208633701,0.008151184172673957,0.09,False,
Gy(GxGxGyGxGyGy)^2GxGx,16,0,100,1,99,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
Gy(GxGxGyGxGyGy)^2GxGxGx,16,34,66,46,54,3.008819535791549,0.08281257995168666,0.007522048839478872,0.007522048839478712,0.015044097678957744,0.12,False,
Gy(GxGxGyGxGyGy)^2GyGyGy,16,50,50,50,50,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGx(GxGxGyGxGyGy)^2,16,57,43,52,48,0.5043019743691497,0.4776159463246459,0.0012607549359228741,0.0012607549359229253,0.0025215098718457483,0.04999999999999996,False,
GxGx(GxGxGyGxGyGy)^2Gx,16,1,99,0,100,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGx(GxGxGyGxGyGy)^2Gy,16,41,59,45,55,0.32649333995856544,0.5677312688993045,0.0008162333498964136,0.0008162333498962226,0.0016324666997928272,0.03999999999999998,False,
GxGx(GxGxGyGxGyGy)^2GxGx,16,43,57,52,48,1.626287549206518,0.2022173025498026,0.004065718873016295,0.004065718873016322,0.00813143774603259,0.09,False,
GxGx(GxGxGyGxGyGy)^2GxGxGx,16,99,1,99,1,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGx(GxGxGyGxGyGy)^2GyGyGy,16,59,41,62,38,0.18833923520217732,0.6643024669015107,0.0004708480880054433,0.000470848088005571,0.0009416961760108866,0.03,False,
GxGxGx(GxGxGyGxGyGy)^2,16,41,59,45,55,0.32649333995856544,0.5677312688993045,0.0008162333498964136,0.0008162333498962226,0.0016324666997928272,0.03999999999999998,False,
GxGxGx(GxGxGyGxGyGy)^2Gx,16,62,38,54,46,1.3152230723598795,0.2514511626413259,0.0032880576808996986,0.003288057680899792,0.006576115361799397,0.07999999999999999,False,
GxGxGx(GxGxGyGxGyGy)^2Gy,16,0,100,3,97,4.204570128485171,0.04031519126763195,0.010511425321212929,0.010511425321212992,0.021022850642425858,0.030000000000000013,False,
GxGxGx(GxGxGyGxGyGy)^2GxGx,16,51,49,49,51,0.08000533418684963,0.7772901821977494,0.00020001333546712407,0.00020001333546704192,0.00040002667093424815,0.020000000000000018,False,
GxGxGx(GxGxGyGxGyGy)^2GxGxGx,16,43,57,39,61,0.3308186087851963,0.565177458697466,0.0008270465219629907,0.0008270465219629708,0.0016540930439259815,0.04000000000000001,False,
GxGxGx(GxGxGyGxGyGy)^2GyGyGy,16,99,1,99,1,0.0,1.0,0.0,0.0,0.0,0.0,False,
GyGyGy(GxGxGyGxGyGy)^2,16,0,100,1,99,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GyGyGy(GxGxGyGxGyGy)^2Gx,16,47,53,48,52,0.020050463691852816,0.8873962355639733,5.012615922963204e-05,5.0126159229613165e-05,0.00010025231845926407,0.010000000000000009,False,
GyGyGy(GxGxGyGxGyGy)^2Gy,16,43,57,51,49,1.2860234409668685,0.25678207514940043,0.003215058602417171,0.003215058602417109,0.006430117204834342,0.07999999999999999,False,
GyGyGy(GxGxGyGxGyGy)^2GxGx,16,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GyGyGy(GxGxGyGxGyGy)^2GxGxGx,16,53,47,66,34,3.5184768251566307,0.06068819717732638,0.008796192062891577,0.008796192062891506,0.017592384125783154,0.12999999999999998,False,
GyGyGy(GxGxGyGxGyGy)^2GyGyGy,16,49,51,37,63,2.9453958481582063,0.08612259634133552,0.007363489620395516,0.007363489620395347,0.014726979240791032,0.12,False,
(Gx)^32,32,83,17,75,25,1.9383967176568815,0.16384272177652595,0.004845991794142203,0.004845991794142246,0.009691983588284407,0.07999999999999997,False,
(Gx)^32Gx,32,9,91,6,94,0.6527161875477088,0.41914324237118683,0.001631790468869272,0.0016317904688691875,0.003263580937738544,0.029999999999999957,False,
(Gx)^32Gy,32,49,51,43,57,0.7250872236309851,0.39448026045400386,0.0018127180590774628,0.001812718059077345,0.0036254361181549256,0.05999999999999997,False,
(Gx)^32GxGx,32,22,78,26,74,0.4389955222289821,0.5076076728338272,0.0010974888055724553,0.0010974888055724774,0.0021949776111449106,0.04000000000000002,False,
(Gx)^32GxGxGx,32,95,5,92,8,0.7467175987073467,0.3875174524400494,0.0018667939967683667,0.0018667939967682567,0.0037335879935367334,0.029999999999999957,False,
(Gx)^32GyGyGy,32,54,46,56,44,0.0808137432808893,0.7761976651824012,0.00020203435820222325,0.00020203435820231874,0.0004040687164044465,0.020000000000000018,False,
Gx(Gx)^32Gy,32,51,49,45,55,0.721590648371266,0.3956226428336339,0.001803976620928165,0.0018039766209281272,0.00360795324185633,0.060000000000000026,False,
Gx(Gx)^32GxGxGx,32,76,24,74,26,0.10668880384471358,0.7439458432324642,0.0002667220096117839,0.00026672200961175285,0.0005334440192235678,0.020000000000000018,False,
Gx(Gx)^32GyGyGy,32,47,53,56,44,1.6236653634309928,0.2025814614569878,0.004059163408577482,0.004059163408577593,0.008118326817154964,0.09000000000000005,False,
Gy(Gx)^32,32,47,53,46,54,0.020098825833381517,0.8872614223131574,5.0247064583453794e-05,5.024706458356398e-05,0.00010049412916690759,0.009999999999999981,False,
Gy(Gx)^32Gx,32,51,49,45,55,0.721590648371266,0.3956226428336339,0.001803976620928165,0.0018039766209281272,0.00360795324185633,0.060000000000000026,False,
Gy(Gx)^32Gy,32,0,100,1,99,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
Gy(Gx)^32GxGx,32,48,52,44,56,0.3221499148929108,0.5703184804594914,0.000805374787232277,0.0008053747872324157,0.001610749574464554,0.04000000000000001,False,
Gy(Gx)^32GxGxGx,32,49,51,57,43,1.2860234409668694,0.25678207514940027,0.0032150586024171732,0.003215058602417109,0.0064301172048343465,0.07999999999999999,False,
Gy(Gx)^32GyGyGy,32,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGx(Gx)^32Gy,32,61,39,46,54,4.539701255819365,0.03311737122870526,0.011349253139548411,0.011349253139548487,0.022698506279096822,0.15,False,
GxGx(Gx)^32GxGxGx,32,7,93,1,99,5.249562838361431,0.021952285500830296,0.013123907095903577,0.013123907095903636,0.026247814191807155,0.05999999999999997,False,
GxGx(Gx)^32GyGyGy,32,45,55,41,59,0.32649333995856544,0.5677312688993045,0.0008162333498964136,0.0008162333498962226,0.0016324666997928272,0.03999999999999998,False,
GxGxGx(Gx)^32Gy,32,53,47,51,49,0.08013359074108739,0.777116454385287,0.00020033397685271847,0.00020033397685270682,0.00040066795370543695,0.020000000000000018,False,
GxGxGx(Gx)^32GxGxGx,32,24,76,36,64,3.446096245822453,0.06340134921735191,0.008615240614556131,0.008615240614556208,0.017230481229112263,0.12,False,
GxGxGx(Gx)^32GyGyGy,32,58,42,53,47,0.5063482767770475,0.47672394644766247,0.0012658706919426188,0.0012658706919426166,0.0025317413838852375,0.04999999999999996,False,
GyGyGy(Gx)^32,32,47,53,46,54,0.020098825833381517,0.8872614223131574,5.0247064583453794e-05,5.024706458356398e-05,0.00010049412916690759,0.009999999999999981,False,
GyGyGy(Gx)^32Gx,32,47,53,44,56,0.18149825637223005,0.6700888119204158,0.00045374564093057513,0.00045374564093048075,0.0009074912818611503,0.03,False,
GyGyGy(Gx)^32Gy,32,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GyGyGy(Gx)^32GxGx,32,48,52,52,48,0.3200853879935259,0.5715563344200036,0.0008002134699838148,0.0008002134699838237,0.0016004269399676296,0.040000000000000036,False,
GyGyGy(Gx)^32GxGxGx,32,60,40,56,44,0.3285066245355348,0.5665397676071712,0.000821266561338837,0.0008212665613388515,0.001642533122677674,0.03999999999999995,False,
GyGyGy(Gx)^32GyGyGy,32,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(Gy)^32,32,99,1,98,2,0.34487423752265467,0.5570291412260818,0.0008621855938066367,0.0008621855938066997,0.0017243711876132734,0.010000000000000005,False,
(Gy)^32Gx,32,52,48,51,49,0.020018351365498233,0.8874858428248248,5.0045878413745584e-05,5.004587841384023e-05,0.00010009175682749117,0.010000000000000009,False,
(Gy)^32Gy,32,42,58,31,69,2.617815327519283,0.10566983523024094,0.006544538318798207,0.00654453831879831,0.013089076637596415,0.10999999999999999,False,
(Gy)^32GxGx,32,0,100,3,97,4.204570128485171,0.04031519126763195,0.010511425321212929,0.010511425321212992,0.021022850642425858,0.030000000000000013,False,
(Gy)^32GxGxGx,32,52,48,51,49,0.020018351365498233,0.8874858428248248,5.0045878413745584e-05,5.004587841384023e-05,0.00010009175682749117,0.010000000000000009,False,
(Gy)^32GyGyGy,32,61,39,69,31,1.4089053583736932,0.23523819497956053,0.003522263395934233,0.0035222633959342,0.007044526791868466,0.07999999999999999,False,
Gx(Gy)^32,32,52,48,52,48,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gx(Gy)^32Gx,32,0,100,1,99,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
Gx(Gy)^32Gy,32,43,57,47,53,0.32332297025435963,0.5696174716643125,0.0008083074256358991,0.000808307425635757,0.0016166148512717982,0.03999999999999995,False,
Gx(Gy)^32GxGx,32,49,51,52,48,0.18004502774351971,0.6713345472696788,0.0004501125693587993,0.00045011256935878485,0.0009002251387175985,0.030000000000000027,False,
Gx(Gy)^32GxGxGx,32,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
Gx(Gy)^32GyGyGy,32,42,58,51,49,1.6302368345347915,0.20167029414059043,0.004075592086336979,0.00407559208633701,0.008151184172673957,0.09,False,
Gy(Gy)^32Gx,32,46,54,45,55,0.02016367279704212,0.8870809157299909,5.04091819926053e-05,5.040918199250566e-05,0.0001008183639852106,0.010000000000000009,False,
Gy(Gy)^32Gy,32,2,98,4,96,0.7002150691257076,0.4027114373436579,0.001750537672814269,0.0017505376728142452,0.003501075345628538,0.02000000000000001,False,
Gy(Gy)^32GxGx,32,54,46,62,38,1.3152230723598786,0.25145116264132605,0.0032880576808996965,0.003288057680899792,0.006576115361799393,0.07999999999999999,False,
Gy(Gy)^32GxGxGx,32,59,41,47,53,2.897510453357711,0.08871647290388412,0.007243776133394278,0.007243776133394331,0.014487552266788556,0.12000000000000002,False,
Gy(Gy)^32GyGyGy,32,99,1,96,4,1.973603237208356,0.1600659175247779,0.00493400809302089,0.0049340080930209,0.00986801618604178,0.030000000000000013,False,
GxGx(Gy)^32,32,2,98,1,99,0.34487423752265467,0.5570291412260818,0.0008621855938066367,0.0008621855938066997,0.0017243711876132734,0.010000000000000005,False,
GxGx(Gy)^32Gx,32,43,57,55,45,2.8881214322403803,0.08923491922545548,0.007220303580600951,0.007220303580601106,0.014440607161201902,0.12,False,
GxGx(Gy)^32Gy,32,58,42,75,25,6.539838551646362,0.010548492173610131,0.016349596379115906,0.016349596379115927,0.03269919275823181,0.17,False,
GxGx(Gy)^32GxGx,32,98,2,95,5,1.3749202900335544,0.24096830538740854,0.003437300725083886,0.003437300725083914,0.006874601450167772,0.030000000000000013,False,
GxGx(Gy)^32GxGxGx,32,51,49,45,55,0.721590648371266,0.3956226428336339,0.001803976620928165,0.0018039766209281272,0.00360795324185633,0.060000000000000026,False,
GxGx(Gy)^32GyGyGy,32,33,67,37,63,0.35179233479929684,0.5531002822270847,0.0008794808369982421,0.000879480836998292,0.0017589616739964841,0.04000000000000001,False,
GxGxGx(Gy)^32,32,47,53,54,46,0.9809003986037155,0.32197661331438393,0.0024522509965092887,0.002452250996509253,0.0049045019930185774,0.07000000000000003,False,
GxGxGx(Gy)^32Gx,32,100,0,99,1,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGxGx(Gy)^32Gy,32,58,42,50,50,1.2896672329400456,0.2561092844393992,0.003224168082350114,0.003224168082350043,0.006448336164700228,0.07999999999999999,False,
GxGxGx(Gy)^32GxGx,32,46,54,42,58,0.3247683708385729,0.5687560220229071,0.0008119209270964322,0.0008119209270962546,0.0016238418541928644,0.03999999999999998,False,
GxGxGx(Gy)^32GxGxGx,32,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGxGx(Gy)^32GyGyGy,32,47,53,48,52,0.020050463691852816,0.8873962355639733,5.012615922963204e-05,5.0126159229613165e-05,0.00010025231845926407,0.010000000000000009,False,
GyGyGy(Gy)^32Gx,32,50,50,55,45,0.5014648273252389,0.47885719595084575,0.0012536620683130972,0.0012536620683130106,0.0025073241366261943,0.05000000000000002,False,
GyGyGy(Gy)^32GxGx,32,42,58,34,66,1.3601550109813774,0.2435106186445849,0.0034003875274534433,0.00340038752745353,0.0068007750549068866,0.08000000000000002,False,
GyGyGy(Gy)^32GxGxGx,32,43,57,41,59,0.08210801503803711,0.774460762010351,0.00020527003759509277,0.00020527003759518436,0.00041054007519018555,0.020000000000000018,False,
GyGyGy(Gy)^32GyGyGy,32,1,99,7,93,5.24956283836143,0.02195228550083028,0.013123907095903576,0.013123907095903636,0.02624781419180715,0.05999999999999997,False,
(GxGy)^16,32,44,56,40,60,0.3285066245355348,0.5665397676071712,0.000821266561338837,0.0008212665613388515,0.001642533122677674,0.03999999999999995,False,
(GxGy)^16Gx,32,19,81,25,75,1.051562716432028,0.30514745359760254,0.0026289067910800702,0.0026289067910800767,0.0052578135821601405,0.060000000000000026,False,
(GxGy)^16Gy,32,81,19,86,14,0.910224270084595,0.340054920272038,0.0022755606752114877,0.0022755606752116186,0.004551121350422975,0.04999999999999996,False,
(GxGy)^16GxGx,32,69,31,69,31,0.0,1.0,0.0,0.0,0.0,0.0,False,
(GxGy)^16GxGxGx,32,85,15,86,14,0.04033758210361871,0.8408219783669162,0.00010084395525904677,0.00010084395525911116,0.00020168791051809355,0.009999999999999995,False,
(GxGy)^16GyGyGy,32,20,80,11,89,3.1304222057659628,0.07684383684416217,0.007826055514414907,0.007826055514414954,0.015652111028829813,0.09,False,
Gx(GxGy)^16,32,80,20,89,11,3.1304222057659628,0.07684383684416217,0.007826055514414907,0.007826055514414954,0.015652111028829813,0.09,False,
Gx(GxGy)^16Gx,32,79,21,67,33,3.6764747855525854,0.055185412050174285,0.009191186963881463,0.009191186963881326,0.018382373927762926,0.12000000000000001,False,
Gx(GxGy)^16Gy,32,75,25,78,22,0.2504469023461606,0.6167605754495276,0.0006261172558654016,0.000626117255865366,0.0012522345117308032,0.030000000000000013,False,
Gx(GxGy)^16GxGx,32,20,80,18,82,0.13000379506049797,0.7184281040948683,0.0003250094876512449,0.0003250094876511844,0.0006500189753024898,0.019999999999999962,False,
Gx(GxGy)^16GxGxGx,32,48,52,31,69,6.083347591904214,0.013646194204569124,0.015208368979760536,0.015208368979760634,0.030416737959521073,0.16999999999999996,False,
Gx(GxGy)^16GyGyGy,32,17,83,18,82,0.03463596027360272,0.8523605474913523,8.65899006840068e-05,8.658990068399763e-05,0.0001731798013680136,0.009999999999999995,False,
Gy(GxGy)^16,32,14,86,14,86,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGy)^16Gx,32,77,23,78,22,0.028675709233278113,0.8655299727641399,7.168927308319528e-05,7.168927308331963e-05,0.00014337854616639056,0.010000000000000009,False,
Gy(GxGy)^16Gy,32,74,26,75,25,0.026320559540875643,0.8711199147109979,6.580139885218911e-05,6.5801398852261e-05,0.00013160279770437822,0.010000000000000009,False,
Gy(GxGy)^16GxGx,32,79,21,83,17,0.5206091358001506,0.47058195762365085,0.0013015228395003764,0.001301522839500191,0.0026030456790007528,0.03999999999999995,False,
Gy(GxGy)^16GxGxGx,32,11,89,8,92,0.5253983552103207,0.4685479376255175,0.0013134958880258018,0.001313495888025762,0.0026269917760516036,0.030000000000000013,False,
Gy(GxGy)^16GyGyGy,32,20,80,29,71,2.199225460092565,0.13808010265388743,0.005498063650231413,0.005498063650231422,0.010996127300462826,0.09000000000000002,False,
GxGx(GxGy)^16,32,63,37,65,35,0.08681397394166646,0.7682672890390215,0.00021703493485416615,0.00021703493485414338,0.0004340698697083323,0.020000000000000018,False,
GxGx(GxGy)^16Gx,32,81,19,80,20,0.03185505610911066,0.8583461461397016,7.963764027277665e-05,7.963764027285603e-05,0.0001592752805455533,0.010000000000000009,False,
GxGx(GxGy)^16Gy,32,13,87,17,83,0.6290512592039073,0.42770353190663035,0.001572628148009768,0.001572628148009847,0.003145256296019536,0.04000000000000002,False,
GxGx(GxGy)^16GxGx,32,32,68,30,70,0.09351384477088209,0.7597566735312938,0.00023378461192720523,0.00023378461192724576,0.00046756922385441047,0.019999999999999962,False,
GxGx(GxGy)^16GxGxGx,32,21,79,24,76,0.25821655407975186,0.6113480618344389,0.0006455413851993797,0.0006455413851994551,0.0012910827703987594,0.030000000000000013,False,
GxGx(GxGy)^16GyGyGy,32,73,27,87,13,6.231860131834988,0.012547186579845738,0.01557965032958747,0.015579650329587524,0.03115930065917494,0.14,False,
GxGxGx(GxGy)^16,32,22,78,18,82,0.5006797669802383,0.47920159067576906,0.0012516994174505958,0.0012516994174506246,0.0025033988349011916,0.039999999999999966,False,
GxGxGx(GxGy)^16Gx,32,27,73,29,71,0.09922243473439574,0.7527647455021287,0.0002480560868359893,0.00024805608683597935,0.0004961121736719786,0.01999999999999999,False,
GxGxGx(GxGy)^16Gy,32,14,86,27,73,5.258035804920711,0.021845659953223764,0.013145089512301778,0.013145089512301755,0.026290179024603556,0.13,False,
GxGxGx(GxGy)^16GxGx,32,77,23,82,18,0.7685351819989021,0.38067058728028913,0.0019213379549972553,0.0019213379549971599,0.0038426759099945106,0.049999999999999975,False,
GxGxGx(GxGy)^16GxGxGx,32,70,30,77,23,1.2606945593525154,0.2615196609263508,0.0031517363983812885,0.0031517363983812885,0.006303472796762577,0.07000000000000002,False,
GxGxGx(GxGy)^16GyGyGy,32,76,24,84,16,2.011007917612007,0.1561615396153335,0.005027519794030017,0.005027519794029933,0.010055039588060035,0.07999999999999997,False,
GyGyGy(GxGy)^16,32,79,21,82,18,0.28690121064120166,0.5922131849947532,0.0007172530266030041,0.0007172530266030819,0.0014345060532060083,0.029999999999999957,False,
GyGyGy(GxGy)^16Gx,32,19,81,20,80,0.03185505610911077,0.8583461461397014,7.963764027277692e-05,7.963764027285603e-05,0.00015927528054555384,0.010000000000000009,False,
GyGyGy(GxGy)^16Gy,32,35,65,29,71,0.8281187035080588,0.3628170901786357,0.002070296758770147,0.0020702967587701293,0.004140593517540294,0.05999999999999997,False,
GyGyGy(GxGy)^16GxGx,32,16,84,22,78,1.173617698172242,0.27865914596147356,0.002934044245430605,0.0029340442454305893,0.00586808849086121,0.05999999999999997,False,
GyGyGy(GxGy)^16GxGxGx,32,84,16,88,12,0.6664198907648888,0.41430258756615657,0.001666049726912222,0.0016660497269121999,0.003332099453824444,0.04000000000000002,False,
GyGyGy(GxGy)^16GyGyGy,32,63,37,70,30,1.1012709662474718,0.2939873494702713,0.0027531774156186795,0.002753177415618646,0.005506354831237359,0.06999999999999998,False,
(GxGxGy)^10,32,93,7,94,6,0.08234673714015428,0.7741420201133751,0.0002058668428503857,0.0002058668428503163,0.0004117336857007714,0.009999999999999953,False,
(GxGxGy)^10Gx,32,21,79,22,78,0.02962738047839586,0.8633384257149792,7.406845119598965e-05,7.406845119595218e-05,0.0001481369023919793,0.010000000000000009,False,
(GxGxGy)^10Gy,32,57,43,54,46,0.182233709042523,0.6694606123818203,0.0004555842726063075,0.00045558427260616874,0.000911168545212615,0.02999999999999997,False,
(GxGxGy)^10GxGx,32,10,90,13,87,0.44327141932786684,0.505547692272057,0.001108178548319667,0.0011081785483197382,0.002216357096639334,0.030000000000000013,False,
(GxGxGy)^10GxGxGx,32,88,12,74,26,6.4928041838908825,0.010831199269644444,0.016232010459727206,0.01623201045972722,0.03246402091945441,0.14,False,
(GxGxGy)^10GyGyGy,32,41,59,42,58,0.020595596883643097,0.8858861023182817,5.148899220910774e-05,5.148899220919212e-05,0.00010297798441821548,0.010000000000000009,False,
Gx(GxGxGy)^10,32,24,76,23,77,0.027814195579271894,0.8675463944625099,6.953548894817973e-05,6.953548894805817e-05,0.00013907097789635946,0.009999999999999995,False,
